"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_2.rev"	"UCLA_1_3.rev"	"UCLA_1_4.rev"	"UCLA_1_7.rev"	"UCLA_1_8.rev"	"UCLA_2_1.rev"	"UCLA_2_2.rev"	"UCLA_2_3.rev"	"UCLA_2_4.rev"	"UCLA_2_7.rev"	"UCLA_2_8.rev"	"UCLA_total"	"UCLA_sub"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EIS_1.rev"	"EIS_2.rev"	"EIS_3.rev"	"EIS_6.rev"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/20/15"	"12/20/15"	7.418	1	2	3	2	1	1	3	4	1	1	140.01	4	4	4	4	4	4	4	4	4	4	15.443	6	6	6	6	6	40.663	5	5	5	1	5	5	3	5	5	1	5	5	5	5	5	5	5	5	5	5	11.991	2	3	4	1	2	1	1	1	4	1	1	1	1	1	1	1	23.638	2	3	1	4	21.229	1	1	1	2	2	15.387	1	4	1	1	25.039	3	3	2	2	1	18.736	9	9	9	1	1	9	22.557	2	2	2	2	2	2	2	2	1	2	14.061	6	6	6	6	1	6	1	1	1	6	6	6	6	6	6	6	1	1	6	6	6	33.24	2	23	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	7	33.375	1	1	1	1	11.989	1	4.089	1	108.922	220	3	2	3	2	1	1	1	1	1	1	1	1.9	2.83333333333333	6	2.9	3.28571428571429	1.57142857142857	4	1.625	17	18	1	1	1	1	1	-1	0	1	6.09523809523809	5.85714285714286	5.85714285714286	6.57142857142857
"12/20/15"	"12/20/15"	1.625	3	1	1	1	3	3	1	1	3	3	42.829	1	1	1	1	3	1	2	1	3	3	80.916	3	6	2	5	2	18.15	3	2	3	3	1	1	2	4	1	2	3	2	3	3	2	4	3	1	2	2	43.24	3	2	3	3	4	3	2	3	3	3	3	2	1	2	2	1	54.692	4	4	1	3	22.365	3	3	2	4	4	25.561	2	4	1	3	56.948	5	4	4	3	2	28.963	5	5	5	9	9	4	18.983	1	1	1	2	1	2	1	1	1	2	25.717	1	4	4	4	4	3	4	6	6	4	4	4	4	4	4	3	4	4	3	4	4	43.561	1	19	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	6	14.376	1	1	1	1	12.739	1	4.157	1	10.426	221	4	4	4	4	4	4	4	4	4	3	4	3.4	3.66666666666667	3.6	3.15	3.42857142857143	3.42857142857143	2.5	2.5	28	28	5	5	5	6	6.5	1	4	3	4.47619047619048	4.42857142857143	4.57142857142857	4.42857142857143
"12/24/15"	"12/24/15"	4.908	3	1	1	1	3	4	1	2	3	4	109.498	1	1	1	1	3	3	2	1	2	2	40.029	1	1	1	5	1	23.932	3	3	2	5	1	1	5	5	4	3	2	1	4	4	3	5	3	2	3	5	36.042	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	16.255	6	6	6	6	9.312	1	1	6	6	6	9.545	1	1	1	1	15.784	1	1	1	1	1	21.276	1	1	1	9	9	1	28.879	1	1	1	1	1	1	1	1	1	1	28.772	6	4	3	5	4	4	6	6	6	6	5	5	6	4	5	1	1	4	6	3	2	26.121	2	32	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	5	18.322	1	1	1	1	12.218	1	4.24	1	20.324	228	4	4	4	4	3	4	4	4	4	3	4	3.45	3.33333333333333	1.8	2.4	3.42857142857143	2.28571428571429	1.33333333333333	5	44	9	9	9	9	9	9	0	5	5	4.95238095238095	5.71428571428571	5	4.14285714285714
"12/24/15"	"12/24/15"	35.672	3	4	4	4	2	3	3	2	3	3	98.963	4	2	2	3	1	3	2	2	2	2	96.102	5	3	5	6	6	39.294	4	1	3	1	1	3	1	2	5	1	5	4	1	4	1	1	1	1	4	1	65.119	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	24.555	1	1	1	1	16.465	1	1	1	1	1	11.645	1	1	1	1	12.799	1	1	1	1	1	10.663	5	8	8	6	4	7	58.338	2	1	1	2	1	1	1	1	2	2	35.928	6	4	5	6	2	5	1	5	3	4	5	5	5	2	2	2	2	2	6	6	5	29.913	1	27	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	5	19.128	1	1	1	1	24.343	1	4.32	1	3.564	229	1	1	1	2	3	1	3	3	2	3	3	2.25	1.33333333333333	5	4.45	4.28571428571429	4.85714285714286	4.16666666666667	1.125	9	9	5	2	2	3	3.66666666666667	0	3	3	6.04761904761905	6.57142857142857	5.42857142857143	6.14285714285714
"12/19/15"	"12/19/15"	4.606	2	3	3	3	2	2	3	3	2	2	23.788	3	3	3	3	2	2	2	3	2	2	17.749	5	5	5	5	3	9.313	4	2	4	2	2	4	2	4	3	2	4	4	2	4	2	2	2	2	2	2	13.069	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	16.932	2	2	2	2	10.61	2	2	2	2	2	10.593	2	2	2	2	9.395	2	2	2	2	2	13.112	7	7	7	3	3	7	12.665	1	1	1	1	1	2	2	2	2	2	16.968	5	5	5	3	3	5	2	2	4	3	5	5	5	3	3	3	3	3	5	5	4	13.629	2	20	NA	NA	1	NA	NA	NA	NA	" "	"Nigeria"	"English"	7	15.798	1	1	1	1	7.929	1	4.336	1	8.279	230	2	2	2	2	2	2	2	2	2	3	2	2.05	2	4.6	3.85	3.85714285714286	3.71428571428571	4	2	18	18	3	3	3	3	3	5	5	0	5.66666666666667	5.71428571428571	5.71428571428571	5.57142857142857
"12/21/15"	"12/21/15"	7.02	1	4	4	4	2	1	2	4	1	1	96.453	4	4	4	4	1	1	4	4	1	1	53.711	7	7	6	6	6	39.193	5	4	5	1	1	5	1	1	5	1	5	5	1	5	1	1	1	1	1	1	38.652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.128	1	1	1	1	31.3	1	1	1	1	1	16.816	1	1	1	1	83.02	1	1	1	1	1	20.892	9	9	8	8	2	8	39.812	1	1	1	1	1	2	2	2	2	2	31.131	5	5	5	5	2	6	1	1	1	1	6	6	6	1	1	1	1	1	1	6	1	57.503	1	23	NA	NA	1	NA	NA	NA	NA	" "	"United States of America."	"English"	7	85.66	1	1	1	1	18.784	1	4.346	1	17.294	231	1	1	1	3	1	1	1	1	1	1	1	1.15	1	6.4	4.85	5	4.57142857142857	5	1	9	9	1	1	2	2	2.66666666666667	5	5	0	6.42857142857143	6.28571428571429	6.57142857142857	6.42857142857143
"12/20/15"	"12/20/15"	13.54	2	2	3	4	4	2	3	1	1	2	18.024	2	1	3	3	2	1	4	2	1	2	21.332	6	7	7	6	4	16.539	4	3	5	1	4	5	4	3	5	2	5	5	2	4	5	2	4	4	1	3	24.097	5	1	1	1	1	4	1	1	1	1	1	1	1	1	1	3	19.274	2	4	3	2	17.662	1	3	4	4	3	21.076	4	3	4	1	16.096	1	1	4	4	1	14.692	9	8	6	3	4	9	19.588	1	1	1	2	2	2	2	2	2	2	18.289	2	6	5	2	5	6	1	3	5	6	5	6	6	5	4	3	2	4	3	6	6	18.452	2	22	NA	NA	1	NA	NA	NA	NA	" "	"usa"	"english"	9	32.639	1	1	1	1	21.607	1	4.408	1	14.041	234	3	2	1	2	4	3	4	2	2	1	3	2.2	2	6	3.65	3.85714285714286	2.85714285714286	4.33333333333333	1.5625	26	23	1	2	4	1	2.5	3	3	0	5.47619047619048	4.71428571428571	6	5.71428571428571
"12/20/15"	"12/20/15"	2.525	2	3	2	2	2	2	2	2	2	2	51.188	3	2	3	2	3	2	3	2	3	2	26.484	6	6	5	5	5	17.006	3	2	3	2	3	2	3	2	3	3	3	3	3	3	3	3	2	2	3	3	17.386	3	3	2	2	2	3	3	3	4	4	4	4	4	3	3	3	26.01	5	4	3	4	18.459	4	4	4	4	4	9.785	4	3	4	3	22.336	4	5	4	4	4	12.11	7	5	5	1	5	5	24.13	1	2	1	1	2	1	1	1	1	1	19.84	3	3	3	3	3	6	1	3	3	3	4	4	4	4	3	3	3	3	3	6	6	30.825	1	39	NA	NA	1	NA	NA	NA	NA	" "	"usa"	"english"	6	33.879	1	1	1	1	21.735	1	4.52	1	37.789	236	2	3	3	3	3	2	3	2	3	2	3	2.45	2.5	5.4	3.2	3.28571428571429	3.42857142857143	2.83333333333333	3.125	36	35	3	5	5	5	4	-2	3	5	5.33333333333333	5.14285714285714	5.14285714285714	5.71428571428571
"12/23/15"	"12/23/15"	6.593	3	1	1	1	1	4	3	4	2	3	47.059	1	1	1	1	4	3	4	1	3	4	47.025	2	2	1	1	1	20.531	3	2	3	2	4	3	2	2	2	3	3	3	3	4	4	3	3	3	4	2	31.319	1	1	2	4	3	3	3	3	2	4	1	1	1	3	2	2	29.555	5	5	5	5	19.963	5	3	6	3	2	21.301	6	6	6	6	14.706	6	6	6	6	3	14.305	7	7	7	4	3	7	30.077	1	1	1	2	2	2	1	2	2	2	29.095	6	2	1	6	5	4	4	4	6	2	5	5	5	3	6	5	5	6	6	1	1	23.951	2	44	NA	NA	1	NA	NA	NA	NA	" "	"usa"	"english"	9	21.805	1	1	1	1	17.769	1	4.654	1	7.549	242	4	4	4	2	1	4	4	4	4	1	4	3.15	3.83333333333333	1.4	3.1	2.85714285714286	3.28571428571429	3.16666666666667	2.25	39	51	3	3	3	3	3.16666666666667	2	3	1	4.57142857142857	6	4.42857142857143	3.28571428571429
"12/20/15"	"12/20/15"	39.603	2	3	3	2	2	2	3	2	2	2	50.976	2	2	2	3	2	2	2	2	2	2	79.552	5	4	6	5	5	24.656	4	4	4	3	1	3	2	2	4	2	3	3	4	4	3	2	3	1	1	2	88.201	4	2	4	3	2	3	2	2	2	2	2	3	1	4	1	2	68.86	4	4	3	4	97.933	4	4	4	2	2	32.652	5	5	4	5	15.268	5	5	5	2	2	26.978	5	4	4	6	6	4	48.743	1	1	1	1	1	1	1	1	2	1	20.574	5	5	5	5	4	4	3	3	4	2	4	4	4	4	3	3	2	4	5	5	4	38.221	2	20	NA	NA	1	NA	NA	NA	NA	" "	"usa"	"english"	7	24.517	1	1	1	1	25.96	1	4.672	1	14.253	243	2	2	3	2	3	3	3	3	2	3	3	2.35	2.33333333333333	5	3.65	4.28571428571429	3.14285714285714	3.5	2.4375	31	38	5	6	6	6	5.83333333333333	1	5	4	5.52380952380952	5.85714285714286	5.57142857142857	5.14285714285714
"12/20/15"	"12/20/15"	8.748	3	4	3	2	3	2	1	2	3	1	24.781	3	4	3	4	4	3	2	3	2	3	19.574	6	5	6	5	7	27.457	4	5	4	3	4	4	4	3	4	4	4	3	4	5	4	3	3	4	5	4	16.337	4	3	3	4	5	5	4	3	3	4	4	5	3	3	4	5	28.929	5	4	5	4	9.094	5	6	5	4	5	13.166	5	4	5	5	9.198	5	4	6	5	5	11.529	7	6	8	7	6	8	26.428	1	2	2	1	1	2	2	2	1	2	18.923	5	4	5	4	5	5	6	4	5	6	5	6	4	5	6	4	5	6	5	4	5	19.48	1	27	NA	NA	1	NA	NA	NA	NA	" "	"AMERICA"	"english"	8	38.437	1	1	1	1	49.689	1	4.714	1	6.115	244	1	2	3	4	3	2	1	2	1	3	2	2.4	2.16666666666667	5.8	2.8	3	2.14285714285714	3.33333333333333	3.875	43	44	3	4	2	2	4	2	3	1	4.76190476190476	4.57142857142857	4.85714285714286	4.85714285714286
"12/21/15"	"12/21/15"	9.531	2	2	2	3	3	2	2	2	2	2	53.68	3	1	1	1	1	1	1	1	1	1	31.92	2	2	2	2	2	17.15	4	4	4	3	3	2	3	2	3	3	4	3	2	4	2	2	4	2	2	3	24.662	4	3	3	3	3	3	2	3	3	2	3	3	2	2	2	3	55.048	2	2	2	6	13.292	2	2	1	1	1	17.545	4	2	2	4	37.274	1	1	3	1	1	21.94	2	2	2	7	7	4	29.803	1	1	1	1	1	2	1	1	2	2	20.865	2	3	2	5	4	4	3	5	4	2	4	4	4	4	4	2	5	3	4	2	2	23.491	2	28	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	5	16.727	1	1	1	1	14.048	1	4.767	1	9.337	246	3	3	2	3	3	2	4	4	4	4	4	2.55	2	2	3.35	3.57142857142857	3.14285714285714	3.33333333333333	2.75	19	19	8	8	8	6	7.33333333333333	3	5	2	4.66666666666667	5.42857142857143	4.14285714285714	4.42857142857143
"12/20/15"	"12/20/15"	3.452	4	1	1	1	4	4	4	1	3	3	110.918	1	4	1	1	4	1	1	1	4	4	64.397	1	1	1	1	1	59.055	5	5	1	1	1	1	5	1	5	1	1	1	3	5	1	5	5	1	1	5	59.366	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	60.021	6	6	6	6	23.112	6	6	6	1	1	24.07	6	6	6	6	17.349	6	6	6	1	1	17.323	9	9	9	9	9	1	132.397	1	1	1	2	1	1	1	1	1	2	45.845	6	6	1	6	1	4	1	6	6	1	6	6	6	1	6	1	4	6	6	4	6	141.003	2	26	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	5	24.351	1	1	1	1	30.12	1	4.774	1	5.799	247	4	4	4	1	4	4	1	4	4	4	4	3.45	4	1	3.1	5	3	1	4.875	44	44	1	1	1	9	5	0	4	4	5.52380952380952	7.28571428571429	5.14285714285714	4.14285714285714
"12/22/15"	"12/22/15"	4.341	1	4	4	4	1	1	1	3	1	1	64.282	4	4	4	4	1	1	3	3	1	1	40.73	6	5	6	5	3	39.739	4	1	4	1	1	5	1	2	5	1	4	4	4	4	1	1	1	1	1	1	30.917	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	33.725	3	2	2	2	34.992	1	1	2	1	1	23.756	2	2	2	1	15.749	1	1	2	1	1	15.839	7	5	5	6	2	6	28.488	1	1	1	2	1	2	2	2	2	2	28.259	6	5	5	5	2	5	2	2	2	5	5	5	4	2	2	2	2	2	3	5	5	32.246	2	32	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	6	20.517	1	1	1	1	13.842	1	4.904	1	15.769	249	1	1	1	4	2	1	1	1	1	2	2	1.3	1	5	4.55	4.71428571428571	4.42857142857143	4.5	1.3125	15	13	3	5	5	4	4.16666666666667	4	4	0	5.90476190476191	5.57142857142857	5.85714285714286	6.28571428571429
"12/20/15"	"12/20/15"	6.263	4	1	1	1	4	4	1	1	3	4	383.853	1	2	1	1	4	2	4	1	4	4	42.041	2	2	1	1	1	19.659	5	3	4	1	1	3	1	1	5	1	4	5	2	5	1	1	1	1	1	1	515.832	5	5	5	4	4	5	4	3	5	5	5	1	2	1	1	5	49.211	3	3	1	1	15.782	6	1	4	4	1	20.48	4	4	1	1	9.41	6	4	6	1	1	17.961	5	4	4	7	8	5	32.932	2	2	1	2	2	2	1	1	1	1	66.727	4	1	1	6	4	6	1	6	6	2	5	6	5	3	5	1	6	1	6	1	1	25.293	1	25	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	3	19.624	1	1	1	1	24.053	1	4.943	1	307.732	250	4	4	4	4	4	4	3	4	4	1	4	3.65	4	1.4	4.65	5	4.57142857142857	4.33333333333333	3.75	24	28	5	6	6	5	6.16666666666667	-3	1	4	5	6.71428571428571	3.71428571428571	4.57142857142857
"12/22/15"	"12/22/15"	1.96	2	4	4	4	1	1	4	3	1	1	34.907	4	4	4	4	1	1	2	4	1	1	46.954	6	6	6	6	3	16.755	4	1	4	1	1	4	1	1	4	1	4	4	1	4	1	1	3	1	1	1	21.356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.838	1	1	1	1	16.555	1	1	1	1	1	13.985	1	1	1	1	8.624	1	1	1	1	1	11.24	4	5	4	7	3	6	26.837	1	1	1	1	1	2	2	2	2	2	40.3	5	5	4	5	3	5	2	2	3	3	5	5	5	2	2	2	2	2	5	5	5	36.191	1	37	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	8	35.791	1	1	1	1	14.217	1	4.962	1	4.07	251	1	1	1	1	2	1	1	1	1	3	1	1.2	1	5.4	4.55	4.57142857142857	4.71428571428571	4.33333333333333	1	9	9	6	5	6	4	5.16666666666667	5	5	0	6.04761904761905	6.14285714285714	6	6
"12/20/15"	"12/20/15"	12.698	2	2	2	3	2	2	3	3	2	2	102.015	3	3	3	3	3	3	3	3	3	3	30.779	4	4	4	4	4	25.092	4	3	3	2	2	3	2	2	4	2	3	3	2	3	2	2	3	1	2	2	33.029	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	26.54	4	4	4	4	17.81	2	3	4	3	2	35.91	4	4	4	4	15.248	3	3	4	3	2	22.987	5	5	4	4	6	4	37.511	1	1	1	1	1	1	2	1	2	1	23.68	4	4	4	4	3	4	4	3	4	4	4	4	4	4	3	4	4	4	4	3	3	29.104	2	35	NA	NA	1	1	NA	NA	NA	" "	"United States"	"english"	5	37.004	1	1	1	1	21.928	1	4.987	1	6.822	252	3	3	2	2	2	2	2	2	2	2	2	2.3	2.66666666666667	4	3.7	4	3.71428571428571	3.33333333333333	1.8125	30	31	5	5	6	6	5.33333333333333	2	5	3	4.80952380952381	4.85714285714286	4.71428571428571	4.85714285714286
"12/23/15"	"12/23/15"	41.668	2	1	1	1	3	2	4	3	4	3	44.084	2	1	1	1	4	4	1	1	3	3	53.57	2	2	2	1	1	29.053	4	2	1	1	2	3	4	4	5	1	4	2	1	5	1	1	3	1	1	1	50.695	3	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	49.31	2	2	3	3	32.58	2	2	3	6	2	41.695	2	3	3	3	39.25	2	2	4	1	4	48.108	4	4	7	6	3	5	64.67	1	1	1	1	1	1	2	1	1	1	45.694	4	6	1	4	1	5	2	2	5	4	3	5	5	3	5	5	5	5	5	1	2	34.866	1	47	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	7	24.14	1	1	1	1	26.86	1	5.054	1	9.587	256	4	4	4	1	2	3	4	4	4	4	4	3.3	3.5	1.6	3.95	4.71428571428571	4.14285714285714	2.83333333333333	1.4375	25	24	6	6	3	5	4.83333333333333	1	5	4	4.57142857142857	5.28571428571429	4.42857142857143	4
"12/21/15"	"12/21/15"	9.216	3	2	2	3	2	3	3	3	2	3	79.109	2	3	3	2	2	2	1	3	2	2	42.308	2	2	2	2	2	42.593	4	3	4	3	1	4	3	3	4	2	3	3	2	4	3	2	2	1	3	3	35.937	3	2	4	3	3	3	3	3	4	3	3	3	3	3	3	3	36.505	5	5	5	2	22.043	5	4	5	2	1	46.404	6	6	6	2	25.089	6	6	6	2	1	22.441	4	3	3	4	7	4	31.41	1	1	1	2	2	2	1	1	1	2	39.104	5	4	3	5	4	4	2	5	4	4	2	5	5	5	4	2	4	4	5	3	5	32.302	2	26	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	5	28.699	1	1	1	1	17.053	1	5.08	1	9.026	257	3	3	2	2	2	3	2	2	3	4	2	2.45	2.5	2	3.65	4	3.42857142857143	3.5	3.0625	34	41	6	7	7	6	6.16666666666667	0	3	3	5.04761904761905	6	4.14285714285714	5
"12/23/15"	"12/23/15"	4.737	3	4	4	3	2	2	4	4	1	2	43.006	3	4	3	3	2	2	4	2	1	1	41.773	4	6	6	5	3	25.296	5	4	5	1	1	5	1	5	3	1	5	5	3	5	1	1	3	3	1	1	27.69	1	2	2	2	1	1	1	1	3	1	1	3	3	3	2	1	36.298	3	2	2	1	25.05	1	1	3	1	1	16.861	1	1	1	1	14.263	1	1	1	1	1	12.809	5	5	5	5	5	5	14.919	1	1	1	2	2	2	2	2	2	2	26.192	4	4	4	3	4	6	5	3	3	5	3	6	4	3	2	3	3	3	3	3	3	27.739	1	20	NA	NA	1	NA	NA	NA	NA	" "	"United States of America"	"English"	5	31.422	1	1	1	1	13.814	1	5.261	1	10.309	263	1	1	2	1	1	2	1	2	2	1	3	1.65	1.33333333333333	4.8	4.25	4.42857142857143	3.42857142857143	5	1.75	15	9	5	5	5	5	5	3	3	0	5.09523809523809	4.42857142857143	5	5.85714285714286
"12/20/15"	"12/20/15"	16.104	3	1	2	1	3	3	2	1	2	3	67.872	1	2	1	2	3	3	3	2	3	3	51.97	3	3	3	4	5	23.537	3	5	5	4	3	1	5	4	3	5	2	1	2	4	2	4	3	1	4	3	26.195	3	2	3	2	2	3	1	2	2	2	2	1	1	2	3	3	34.465	3	3	3	3	21.102	2	2	3	4	1	22.857	3	3	3	3	16.632	2	2	3	3	1	24.6	3	3	3	7	7	6	55.713	1	2	1	2	2	1	1	1	1	1	27.419	5	3	3	5	5	2	4	5	5	5	3	5	6	4	4	2	5	5	5	2	3	65.05	2	37	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	9	25.351	1	1	1	2	28.666	1	5.27	1	5.103	265	4	3	4	3	4	4	3	4	3	2	3	3.15	3.5	3.6	2.6	3.14285714285714	2.57142857142857	2	2.125	24	23	7	7	7	4	6.5	-3	2	5	4.66666666666667	5.71428571428571	4.14285714285714	4.14285714285714
"12/21/15"	"12/21/15"	2.474	3	2	1	3	2	2	2	1	2	4	47.712	4	4	1	1	2	3	2	1	3	3	11.155	3	6	6	7	6	73.935	3	2	4	1	1	3	2	4	2	4	3	3	2	4	1	3	1	3	5	3	30.716	3	4	3	1	1	2	4	3	3	2	2	1	1	5	4	2	63.155	3	4	1	6	28.337	3	5	4	6	3	24.928	3	4	3	4	24.29	1	4	5	2	4	22.506	4	6	3	7	2	7	37.58	2	2	1	1	2	1	1	2	1	2	36.095	3	2	4	5	3	6	6	3	5	4	4	3	5	3	1	3	4	2	4	3	5	23.487	1	26	NA	NA	1	NA	NA	NA	NA	" "	"de"	"english"	6	25.017	1	1	1	1	21.306	1	5.297	1	32.13	266	3	4	2	3	4	1	1	4	4	3	4	2.85	2.66666666666667	5.6	3.4	3.28571428571429	3.57142857142857	3.33333333333333	2.5625	35	30	6	4	7	3	4.83333333333333	-1	2	3	5.04761904761905	4.85714285714286	4.57142857142857	5.71428571428571
"12/20/15"	"12/20/15"	22.143	1	1	1	1	4	3	2	1	2	3	60.546	1	1	1	1	4	4	1	1	3	3	46.038	1	1	1	1	1	19.921	4	4	4	3	3	3	2	4	5	3	3	4	3	4	3	1	4	3	3	3	37.63	1	1	1	3	3	1	3	1	1	3	1	1	1	1	3	3	36.55	6	6	1	6	33.459	1	1	6	6	1	22.105	6	6	1	6	23.9	1	1	6	6	1	21.152	1	2	1	8	7	1	40.542	1	2	1	2	2	1	1	1	1	1	39.45	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	39.709	2	48	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	8	45.826	1	1	1	1	28.691	1	5.319	1	26.334	267	4	4	4	3	4	4	4	4	4	4	4	3.5	3.66666666666667	1	3.3	3.57142857142857	2.57142857142857	3.83333333333333	1.75	34	34	9	8	9	9	8.33333333333333	-3	2	5	4.90476190476191	5.28571428571429	5	4.42857142857143
"12/19/15"	"12/19/15"	11.376	4	1	1	1	4	4	4	1	2	4	63.914	1	4	1	1	4	4	4	1	4	4	49.407	1	1	1	1	1	22.468	3	4	3	4	3	1	1	5	4	5	2	1	4	3	2	5	5	1	5	5	43.886	5	3	5	5	5	5	5	5	5	5	5	1	2	5	5	5	37.967	5	4	1	1	32.349	5	6	4	1	1	31.653	1	1	1	1	12.717	1	1	1	1	1	28.557	7	3	1	9	9	1	34.358	2	2	1	2	2	2	1	1	1	2	30.766	5	3	1	5	5	4	4	6	6	1	2	3	6	6	6	3	6	6	6	1	1	33.719	1	34	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"Engish"	5	25.828	1	1	1	1	17.556	1	5.452	1	6.741	270	4	4	4	1	4	4	1	4	4	1	4	3.45	4	1	2.3	3	1.71428571428571	2.16666666666667	4.4375	28	9	3	7	9	9	7.66666666666667	-2	1	3	4.19047619047619	6.28571428571429	3.28571428571429	3
"12/19/15"	"12/19/15"	6.381	3	1	3	2	2	2	4	2	2	4	19.307	4	4	3	4	2	2	4	4	2	2	26.884	2	1	7	1	1	11.489	1	4	4	1	2	1	1	1	2	1	2	1	4	1	1	4	1	1	1	1	13.725	1	1	1	1	1	2	1	1	1	1	1	3	1	3	4	2	22.624	3	5	3	2	11.001	1	2	5	1	1	11.513	5	4	2	2	9.797	5	1	1	1	1	10.799	3	5	6	9	3	7	15.743	2	1	1	2	2	2	2	2	2	1	74.55	1	2	4	1	3	5	1	5	5	6	4	6	3	4	2	1	1	3	2	4	3	27.746	2	45	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"english"	3	25.117	1	1	1	1	51.726	1	5.459	1	41.92	271	4	2	3	1	3	1	1	2	1	1	1	2.05	2.33333333333333	2.4	3.35	3.28571428571429	4.14285714285714	2.5	1.5625	23	22	7	5	4	3	5.16666666666667	1	2	1	4.76190476190476	4.14285714285714	4.71428571428571	5.42857142857143
