"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev.x"	"UCLA_1_5.rev.x"	"UCLA_1_6.rev.x"	"UCLA_1_9.rev.x"	"UCLA_1_10.rev.x"	"UCLA_2_5.rev.x"	"UCLA_2_6.rev.x"	"UCLA_2_9.rev.x"	"UCLA_2_10.rev.x"	"UCLA_total.x"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"	"UCLA_1_1.rev.y"	"UCLA_1_5.rev.y"	"UCLA_1_6.rev.y"	"UCLA_1_9.rev.y"	"UCLA_1_10.rev.y"	"UCLA_2_5.rev.y"	"UCLA_2_6.rev.y"	"UCLA_2_9.rev.y"	"UCLA_2_10.rev.y"	"UCLA_total.y"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/19/15"	"12/19/15"	5.102	3	4	4	4	2	3	4	2	4	2	31.295	4	4	2	4	1	3	1	2	2	2	28.477	6	6	6	6	7	9.985	4	3	2	1	1	2	3	3	4	2	3	2	1	5	2	2	1	1	2	1	25.846	5	2	3	3	2	4	1	4	3	3	3	5	2	5	3	1	32.87	3	3	3	3	12.312	1	1	3	2	2	12.669	1	1	1	1	9.016	1	1	1	1	1	8.82	1	3	3	7	6	2	18.819	1	1	1	2	2	2	2	1	1	1	16.169	2	5	5	6	4	3	2	5	2	1	6	5	5	1	2	5	1	5	6	6	6	17.118	2	40	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	5	16.181	1	1	1	1	9.903	1	7.202	1	3.163	326	2	3	2	1	3	4	2	3	3	2.9	6.2	3.85	4.57142857142857	4.14285714285714	2.66666666666667	3.0625	21	9	7.33333333333333	0	3	3	5.95238095238095	5.85714285714286	6.28571428571429	5.71428571428571	2	3	2	1	3	4	2	3	3	2.9	6.2	3.85	4.57142857142857	4.14285714285714	2.66666666666667	3.0625	21	9	7.33333333333333	0	3	3	5.95238095238095	5.85714285714286	6.28571428571429	5.71428571428571
"12/19/15"	"12/19/15"	3.098	2	2	2	2	3	3	2	2	3	3	36.132	2	3	2	2	2	2	3	2	1	1	41.767	2	2	1	6	2	18.184	3	4	1	2	1	2	5	4	5	4	3	1	2	5	4	5	3	1	3	2	30.585	4	3	3	5	5	5	4	3	3	4	2	2	2	3	4	4	33.275	1	3	3	1	27.831	1	1	3	3	1	14.546	1	1	1	1	10.37	1	1	1	1	1	12.26	4	5	2	8	8	4	21.894	1	1	1	2	2	2	1	1	1	1	27.417	4	4	3	5	6	4	2	2	5	2	6	5	4	6	5	2	6	6	5	3	3	19.271	2	44	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	9	18.89	1	1	1	1	16.663	1	7.249	1	5.096	327	3	2	2	2	2	3	3	4	4	2.45	2.6	2.9	4.28571428571429	2.71428571428571	1.5	3.5	17	9	6.83333333333333	-1	3	4	5.04761904761905	6	5	4.14285714285714	3	2	2	2	2	3	3	4	4	2.45	2.6	2.9	4.28571428571429	2.71428571428571	1.5	3.5	17	9	6.83333333333333	-1	3	4	5.04761904761905	6	5	4.14285714285714
"12/23/15"	"12/23/15"	9.049	1	3	4	3	2	2	2	3	2	1	65.61	3	3	4	3	2	2	2	3	1	1	56.907	6	6	6	7	5	29.749	4	2	4	1	1	3	1	2	3	1	4	4	2	4	2	2	3	1	1	2	50.778	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	27.959	3	3	2	2	26.348	2	2	3	2	2	25.136	2	2	2	3	19.884	1	2	3	2	2	22.097	6	8	8	3	5	7	37.201	1	1	1	1	1	2	2	1	2	1	35.99	2	4	4	5	2	5	3	2	2	4	5	4	4	1	1	4	1	2	5	5	5	28.232	2	26	1	NA	NA	NA	NA	NA	NA	" "	"Colombia"	"English"	8	18.421	1	1	1	1	25.679	1	7.286	1	24.099	328	4	3	3	3	4	3	3	4	4	3.2	6	4.15	4.42857142857143	4	4	1.375	21	19	3.16666666666667	3	5	2	5.71428571428571	5	6	6.14285714285714	4	3	3	3	4	3	3	4	4	3.2	6	4.15	4.42857142857143	4	4	1.375	21	19	3.16666666666667	3	5	2	5.71428571428571	5	6	6.14285714285714
"12/19/15"	"12/19/15"	4.88	2	3	4	3	3	3	3	2	3	3	64.891	3	3	2	2	1	3	1	2	2	1	50.455	1	1	1	5	2	19.446	4	3	1	2	1	2	4	4	5	4	2	2	3	4	4	4	4	1	4	4	32.77	3	2	3	3	3	3	2	4	2	4	2	2	2	3	2	2	44.332	3	3	1	1	25.031	1	1	3	1	1	21.256	1	1	1	1	13.876	1	1	1	1	1	15.678	4	4	4	6	8	3	27.994	1	1	1	2	2	2	1	2	1	2	28.157	4	2	2	3	6	3	4	4	6	3	5	4	5	4	5	3	6	5	3	4	2	35.397	2	56	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	2	23.438	1	1	1	1	25.18	1	7.307	1	16.738	329	3	2	2	2	2	4	2	3	4	2.6	2	2.8	4.14285714285714	2.28571428571429	1.83333333333333	2.625	15	9	6.5	1	3	2	4.42857142857143	5	4.71428571428571	3.57142857142857	3	2	2	2	2	4	2	3	4	2.6	2	2.8	4.14285714285714	2.28571428571429	1.83333333333333	2.625	15	9	6.5	1	3	2	4.42857142857143	5	4.71428571428571	3.57142857142857
"12/21/15"	"12/21/15"	13.23	1	3	2	2	1	1	2	2	1	2	73.288	2	3	3	3	2	2	1	2	1	1	51.371	5	6	6	5	3	38.604	4	4	3	2	1	4	4	4	4	3	4	4	3	4	3	3	4	4	4	4	34.361	2	1	3	1	1	1	1	2	3	1	1	3	1	3	1	1	38.72	2	1	2	1	40.626	1	1	3	1	1	37.981	2	2	2	1	25.918	1	1	2	1	1	22.535	8	7	7	3	3	7	42.994	1	1	1	1	1	1	1	2	2	2	40.742	5	5	5	5	3	5	3	2	3	5	6	5	5	3	1	4	3	2	6	5	6	35.977	2	35	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	6	45.006	1	1	1	1	26.545	1	7.323	1	17.319	330	4	4	4	4	3	3	3	4	4	2.9	5	3.1	3.57142857142857	2.42857142857143	3.33333333333333	1.625	13	13	2.83333333333333	3	5	2	5.95238095238095	5.57142857142857	5.85714285714286	6.42857142857143	4	4	4	4	3	3	3	4	4	2.9	5	3.1	3.57142857142857	2.42857142857143	3.33333333333333	1.625	13	13	2.83333333333333	3	5	2	5.95238095238095	5.57142857142857	5.85714285714286	6.42857142857143
"12/20/15"	"12/20/15"	3.681	3	2	2	2	4	3	2	2	2	2	67.942	2	2	2	1	3	3	1	2	2	1	76.351	5	5	3	2	5	29.587	4	1	3	3	2	4	2	2	3	2	3	3	2	3	1	1	4	2	2	2	47.6	3	2	3	3	3	2	1	2	4	2	1	2	1	2	2	1	50.863	4	4	3	2	36.574	2	2	2	4	2	33.445	4	4	3	2	28.815	3	3	4	1	1	36.858	5	7	4	7	6	4	39.137	1	1	1	2	1	2	2	1	2	2	33.726	1	5	5	6	5	5	2	5	4	2	5	5	6	6	2	2	2	3	5	5	3	36.259	1	24	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	5	59.4	1	1	1	1	11.956	1	7.385	1	13.021	331	2	1	2	3	3	2	2	3	4	2.1	4	3.75	3.57142857142857	4	3.66666666666667	2.125	25	25	5.5	3	4	1	5.61904761904762	6	5.28571428571429	5.57142857142857	2	1	2	3	3	2	2	3	4	2.1	4	3.75	3.57142857142857	4	3.66666666666667	2.125	25	25	5.5	3	4	1	5.61904761904762	6	5.28571428571429	5.57142857142857
"12/21/15"	"12/21/15"	1.58	1	2	3	3	3	2	3	4	3	2	13.899	2	3	3	2	1	2	3	2	1	2	16.18	4	5	4	5	6	12.142	2	2	3	3	4	3	3	2	5	4	1	2	3	4	4	3	4	2	3	4	13.127	1	3	4	5	3	2	1	1	3	2	4	3	2	1	3	3	20.507	3	5	4	3	10.211	4	2	3	4	3	12.866	4	3	4	5	13.954	4	3	5	4	3	11.022	5	4	5	4	3	6	17.61	1	1	1	1	2	2	2	2	1	2	14.21	2	4	5	5	4	3	5	6	5	4	3	5	6	4	3	3	5	3	5	5	5	16.693	1	28	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"english"	5	26.889	1	1	1	1	13.767	1	7.47	1	16.448	332	4	2	3	2	3	4	3	4	3	2.9	4.8	2.85	3.28571428571429	2.71428571428571	2.5	2.5625	31	35	4.5	3	4	1	4.95238095238095	5.14285714285714	4.42857142857143	5.28571428571429	4	2	3	2	3	4	3	4	3	2.9	4.8	2.85	3.28571428571429	2.71428571428571	2.5	2.5625	31	35	4.5	3	4	1	4.95238095238095	5.14285714285714	4.42857142857143	5.28571428571429
"12/23/15"	"12/23/15"	8.173	2	2	2	1	2	2	2	3	2	2	46.533	2	3	4	2	3	2	4	3	3	2	54.11	1	1	1	1	1	22.828	3	1	1	1	1	3	5	4	5	2	2	1	1	5	2	4	1	1	4	1	36.917	5	2	5	5	5	5	5	5	5	5	1	5	1	5	5	5	348.415	2	2	2	2	21.704	2	2	3	1	1	26.091	2	2	2	2	20.14	2	2	2	2	1	25.321	5	3	4	5	2	5	29.473	1	2	1	2	1	2	1	1	1	1	33.043	6	2	2	6	6	4	1	5	5	1	4	5	6	6	4	1	5	6	6	1	4	33.327	2	53	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	8	27.773	1	1	1	1	20.419	1	7.489	1	7.514	333	3	3	3	3	3	2	3	2	3	2.65	1	3.5	4.28571428571429	4.28571428571429	1.66666666666667	4.3125	17	17	5	-1	3	4	5.14285714285714	7.28571428571429	3.85714285714286	4.28571428571429	3	3	3	3	3	2	3	2	3	2.65	1	3.5	4.28571428571429	4.28571428571429	1.66666666666667	4.3125	17	17	5	-1	3	4	5.14285714285714	7.28571428571429	3.85714285714286	4.28571428571429
"12/24/15"	"12/24/15"	18.555	2	2	2	2	3	2	2	3	1	2	52.024	3	2	2	2	2	3	3	1	3	3	45.141	3	3	4	5	5	28.089	5	3	4	1	1	2	1	1	4	1	4	4	2	5	1	1	2	1	1	1	28.909	1	2	4	2	2	1	2	1	3	2	1	1	1	2	1	1	30.966	4	4	2	2	26.771	1	1	3	2	1	23.276	1	1	1	1	15.204	1	1	1	2	1	14.12	6	5	5	5	5	5	28.837	1	1	1	2	1	2	1	1	1	1	36.106	5	5	4	5	4	5	2	4	4	3	5	5	5	4	4	3	3	2	5	3	3	27.892	2	27	NA	NA	NA	1	NA	NA	NA	" "	"South Korea"	"English"	9	36.082	1	1	1	1	27.044	1	7.521	1	18.189	334	3	2	3	4	3	3	2	2	2	2.4	4	4.45	4.85714285714286	4.42857142857143	4	1.6875	20	10	4.83333333333333	0	4	4	5.47619047619048	6	5.14285714285714	5.28571428571429	3	2	3	4	3	3	2	2	2	2.4	4	4.45	4.85714285714286	4.42857142857143	4	1.6875	20	10	4.83333333333333	0	4	4	5.47619047619048	6	5.14285714285714	5.28571428571429
"12/21/15"	"12/21/15"	6.567	2	1	1	1	3	3	2	2	3	3	28.028	2	4	2	2	1	4	2	1	3	3	34.671	2	6	3	1	1	10.337	3	2	2	4	2	1	5	2	2	4	2	1	3	2	4	4	1	3	4	2	16.411	4	4	5	3	2	3	3	4	5	4	4	2	4	2	1	3	24.38	5	5	5	6	12.863	2	6	6	5	2	15.036	5	5	5	3	14.82	1	3	4	4	2	20.329	2	2	2	9	9	3	28.41	1	1	1	2	2	2	1	1	1	1	13.28	5	4	2	6	4	2	1	4	4	4	3	5	6	2	5	4	6	5	6	4	1	64.7	2	20	NA	NA	NA	1	NA	NA	NA	" "	"Usa"	"English"	8	22.735	1	1	1	1	8.325	1	7.542	1	4.049	335	3	2	2	2	2	4	1	2	2	2	2.6	2.55	2.57142857142857	3.42857142857143	1.5	3.3125	42	32	8.16666666666667	-1	3	4	4.90476190476191	6.28571428571429	4.71428571428571	3.71428571428571	3	2	2	2	2	4	1	2	2	2	2.6	2.55	2.57142857142857	3.42857142857143	1.5	3.3125	42	32	8.16666666666667	-1	3	4	4.90476190476191	6.28571428571429	4.71428571428571	3.71428571428571
"12/19/15"	"12/19/15"	92.164	2	3	3	3	2	2	2	2	2	2	47.816	2	3	3	3	2	2	3	2	2	2	34.979	4	4	5	5	3	18.91	4	3	3	4	1	3	3	3	2	3	3	3	2	4	3	3	4	4	2	3	31.154	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	23.923	5	5	4	4	43.876	3	3	5	5	3	34.049	4	4	4	4	64.348	3	3	4	4	3	23.241	5	6	6	7	7	5	24.067	1	1	1	2	1	2	2	1	2	1	34.596	4	3	4	4	5	4	4	3	4	4	4	4	4	5	3	3	4	4	4	4	4	19.501	1	25	NA	1	NA	NA	NA	NA	NA	" "	"United States of America"	"English"	4	37.256	1	1	1	1	24.014	1	7.552	1	6.369	336	3	3	3	3	3	3	3	3	3	2.8	4.2	3.1	3.28571428571429	3	3	1.3125	37	33	5.33333333333333	2	4	2	4.95238095238095	5	4.85714285714286	5	3	3	3	3	3	3	3	3	3	2.8	4.2	3.1	3.28571428571429	3	3	1.3125	37	33	5.33333333333333	2	4	2	4.95238095238095	5	4.85714285714286	5
"12/20/15"	"12/20/15"	3.993	2	2	3	3	2	2	2	2	2	2	44.019	3	3	2	3	2	1	2	3	1	2	52.35	6	6	6	6	6	26.462	4	4	2	1	1	4	4	3	4	1	4	3	2	4	1	1	3	4	2	1	34.291	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	1	35.014	2	2	2	1	21.355	1	2	2	2	2	29.537	2	2	2	2	17.795	1	2	2	2	1	22.91	7	7	7	2	3	6	35.945	1	1	1	1	1	2	2	2	2	2	29.648	5	5	5	5	2	6	5	4	5	5	6	6	6	3	1	5	2	2	6	5	4	41.445	2	37	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	9	35.225	1	1	1	1	17.655	1	7.56	1	13.501	337	3	3	3	3	3	3	4	4	3	2.85	6	3.75	4	3.85714285714286	3.33333333333333	1.375	16	16	3	5	5	0	5.66666666666667	5.28571428571429	5.57142857142857	6.14285714285714	3	3	3	3	3	3	4	4	3	2.85	6	3.75	4	3.85714285714286	3.33333333333333	1.375	16	16	3	5	5	0	5.66666666666667	5.28571428571429	5.57142857142857	6.14285714285714
"12/20/15"	"12/20/15"	8.814	2	2	2	1	2	2	2	2	2	3	92.449	2	1	2	2	2	2	2	2	3	3	46.421	2	5	3	3	2	36.881	2	3	2	2	2	3	4	3	3	3	3	3	3	3	2	2	4	3	5	4	47.3	3	2	3	3	3	3	3	3	4	3	2	1	2	2	2	2	40.423	3	3	3	2	33.352	1	1	2	1	1	27.905	1	1	1	1	21.65	1	1	1	1	1	24.28	4	5	5	5	3	3	29.134	2	2	2	2	2	1	1	1	2	2	122.838	3	3	2	5	4	3	3	3	3	3	2	3	2	2	5	5	6	5	5	2	3	50.308	2	21	1	NA	NA	NA	NA	NA	NA	" "	"usa"	"english"	8	45.373	1	1	1	1	19.227	1	7.577	1	8.141	338	3	3	3	3	2	3	3	2	2	2.2	3	2.85	2.85714285714286	2.85714285714286	2.83333333333333	2.5625	17	9	5.16666666666667	-3	0	3	4.38095238095238	4.85714285714286	4.28571428571429	4	3	3	3	3	2	3	3	2	2	2.2	3	2.85	2.85714285714286	2.85714285714286	2.83333333333333	2.5625	17	9	5.16666666666667	-3	0	3	4.38095238095238	4.85714285714286	4.28571428571429	4
"12/19/15"	"12/19/15"	2.555	2	4	1	4	2	2	4	3	2	2	31.737	3	2	3	4	1	2	4	3	1	1	32.497	6	6	5	6	1	10.82	4	4	2	3	2	3	4	4	4	2	4	2	4	4	2	3	4	2	2	4	102.819	4	3	5	2	2	4	1	4	3	3	3	4	4	4	2	2	32.662	2	2	2	3	23.112	2	2	2	2	2	19.098	2	2	2	3	13.253	2	2	2	2	2	15.536	8	8	8	2	2	8	24.413	2	1	1	2	1	2	2	2	2	2	25.142	4	4	5	2	5	5	5	2	5	5	5	5	5	5	2	5	5	5	5	5	5	33.529	2	55	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	3	26.235	1	1	1	1	15.994	1	7.612	1	16.254	339	3	3	3	3	3	4	3	4	4	3.25	4.8	3.05	3.85714285714286	2.57142857142857	2.66666666666667	3.125	19	19	2	3	3	0	5.04761904761905	4.42857142857143	5.28571428571429	5.42857142857143	3	3	3	3	3	4	3	4	4	3.25	4.8	3.05	3.85714285714286	2.57142857142857	2.66666666666667	3.125	19	19	2	3	3	0	5.04761904761905	4.42857142857143	5.28571428571429	5.42857142857143
"12/23/15"	"12/23/15"	10.287	4	4	4	1	1	4	4	1	4	4	50.31	1	1	1	1	1	1	1	1	1	1	20.449	1	1	1	7	1	20.395	4	4	1	1	1	1	5	3	5	2	4	4	2	3	3	5	5	5	5	5	21.827	1	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	26.377	6	6	6	6	14.259	6	6	6	6	2	18.152	6	6	6	6	12.427	6	6	6	6	6	11.484	8	6	1	1	9	1	27.268	1	1	1	1	1	1	1	1	1	1	14.106	3	4	1	1	6	1	2	6	1	2	1	1	2	6	6	6	6	6	6	6	6	30.336	1	32	NA	NA	NA	1	NA	NA	NA	" "	"India"	"American Sign Language"	9	30.727	1	1	1	1	19.434	1	7.616	1	6.287	340	1	4	1	1	1	4	4	4	4	2.2	2.2	2.7	3.42857142857143	2.57142857142857	2	2.125	50	54	5.66666666666667	0	5	5	4.14285714285714	4.57142857142857	4.14285714285714	3.71428571428571	1	4	1	1	1	4	4	4	4	2.2	2.2	2.7	3.42857142857143	2.57142857142857	2	2.125	50	54	5.66666666666667	0	5	5	4.14285714285714	4.57142857142857	4.14285714285714	3.71428571428571
"12/23/15"	"12/23/15"	5.557	2	4	4	4	1	3	3	2	2	2	85.673	3	3	3	3	1	2	3	3	1	2	56.199	6	6	6	6	6	22.098	4	4	4	1	1	4	3	2	4	2	4	4	1	4	1	1	2	4	1	1	22.013	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.812	2	2	1	2	19.557	1	2	3	3	2	29.946	1	1	2	1	52.824	1	1	1	2	2	11.79	8	6	6	2	3	4	67.488	1	1	1	1	1	2	2	2	2	2	69.923	5	5	5	5	2	5	2	3	2	4	5	5	4	3	1	2	2	1	5	5	5	24.332	2	22	1	NA	NA	1	NA	NA	NA	" "	"United States"	"English"	7	20.576	1	1	1	1	12.896	1	7.662	1	4.291	341	3	4	2	3	3	4	3	4	3	3.2	6	4.1	4.14285714285714	4.14285714285714	4	1	18	12	3.5	5	5	0	6	5.85714285714286	5.57142857142857	6.57142857142857	3	4	2	3	3	4	3	4	3	3.2	6	4.1	4.14285714285714	4.14285714285714	4	1	18	12	3.5	5	5	0	6	5.85714285714286	5.57142857142857	6.57142857142857
"12/22/15"	"12/22/15"	3.056	1	3	3	2	2	2	3	3	2	2	34.247	3	3	3	3	3	3	3	3	3	3	19.155	6	6	6	6	2	16.349	4	3	3	2	1	4	3	3	3	3	3	3	3	3	3	2	2	2	2	2	15.436	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	22.553	1	1	1	1	14.581	2	1	1	1	1	30.869	1	1	1	1	12.558	1	1	3	1	1	14.917	7	7	6	2	6	6	17.307	1	1	1	1	1	2	2	2	2	2	22.338	2	5	4	4	4	4	4	2	4	4	5	5	4	2	2	2	2	2	4	4	4	17.044	1	31	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	9	22.55	1	1	1	1	14.877	1	7.764	1	11.091	342	4	3	3	3	3	2	2	2	2	2.8	5.2	3.5	3.85714285714286	3.28571428571429	3.33333333333333	1.125	10	11	3.66666666666667	5	5	0	5.47619047619048	4.85714285714286	6	5.57142857142857	4	3	3	3	3	2	2	2	2	2.8	5.2	3.5	3.85714285714286	3.28571428571429	3.33333333333333	1.125	10	11	3.66666666666667	5	5	0	5.47619047619048	4.85714285714286	6	5.57142857142857
"12/19/15"	"12/19/15"	1.496	2	3	1	2	2	4	2	3	2	1	14.506	3	3	2	1	1	3	2	3	2	3	21.011	6	3	4	6	2	33.159	3	2	4	4	2	1	2	3	2	2	2	3	3	1	2	4	3	2	3	3	15.415	2	1	3	1	1	2	1	1	2	1	2	1	1	1	2	2	40.796	4	4	5	4	32.4	1	1	5	4	3	31.232	3	4	5	2	11.208	3	1	4	3	1	20.701	4	7	8	5	2	6	19.172	1	1	1	2	1	1	2	2	1	1	20.083	5	3	6	2	5	6	2	4	6	5	4	6	2	2	4	5	2	4	6	5	3	17.441	1	42	NA	NA	NA	NA	1	NA	NA	" "	"USA"	"English"	1	44.206	1	1	1	1	30.102	1	7.791	1	7.753	343	3	3	1	3	4	4	2	3	2	2.5	4.2	2.95	2.71428571428571	3.42857142857143	2.66666666666667	1.5	31	26	3.66666666666667	1	4	3	5.19047619047619	4.71428571428571	5.57142857142857	5.28571428571429	3	3	1	3	4	4	2	3	2	2.5	4.2	2.95	2.71428571428571	3.42857142857143	2.66666666666667	1.5	31	26	3.66666666666667	1	4	3	5.19047619047619	4.71428571428571	5.57142857142857	5.28571428571429
"12/24/15"	"12/24/15"	5.006	2	1	3	1	1	2	4	2	2	2	44.902	2	3	3	3	4	2	2	3	1	1	32.392	2	1	2	3	1	28.676	5	1	2	2	1	3	2	2	4	2	4	3	2	5	1	2	2	1	1	2	25.783	4	4	5	4	4	3	3	2	4	4	4	1	4	2	3	1	44.04	4	3	3	2	24.609	1	1	3	1	1	17.491	3	2	3	1	25.645	1	1	3	1	1	16.378	1	7	7	5	3	6	23.302	1	1	1	2	2	1	1	1	1	2	26	2	5	1	2	4	5	5	3	6	1	6	6	6	5	4	2	2	1	1	2	2	26.902	2	32	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	8	29.773	1	1	1	2	27.065	1	7.907	1	44.064	344	3	4	3	3	3	1	3	4	4	2.75	1.8	4.15	4.71428571428571	4.28571428571429	3.33333333333333	3.25	19	16	4.5	-1	3	4	4.90476190476191	4.71428571428571	5.28571428571429	4.71428571428571	3	4	3	3	3	1	3	4	4	2.75	1.8	4.15	4.71428571428571	4.28571428571429	3.33333333333333	3.25	19	16	4.5	-1	3	4	4.90476190476191	4.71428571428571	5.28571428571429	4.71428571428571
"12/22/15"	"12/22/15"	11.754	1	2	2	1	1	1	2	4	1	1	102.453	3	1	2	2	3	2	1	2	1	1	77.88	2	2	5	4	2	35.063	5	2	1	2	1	5	5	5	5	3	3	1	4	5	2	3	4	1	1	1	50.943	2	1	2	1	2	2	1	3	3	3	1	3	2	3	3	3	63.459	2	2	1	1	26.768	1	1	3	1	1	35.576	2	2	2	1	23.177	1	1	1	1	1	21.701	8	8	8	2	2	8	38.56	1	1	1	1	1	2	2	2	2	2	44.969	5	4	4	4	2	2	5	3	3	3	5	5	5	1	1	2	2	5	3	3	5	66.564	2	53	NA	NA	1	NA	NA	NA	NA	" "	"united states"	"english"	8	43.591	1	1	1	1	24.177	1	7.935	1	24.298	345	4	4	4	4	4	2	3	4	4	2.75	3	3.45	4.85714285714286	3	2.33333333333333	2.1875	13	12	2	5	5	0	5.33333333333333	5.28571428571429	5.42857142857143	5.28571428571429	4	4	4	4	4	2	3	4	4	2.75	3	3.45	4.85714285714286	3	2.33333333333333	2.1875	13	12	2	5	5	0	5.33333333333333	5.28571428571429	5.42857142857143	5.28571428571429
"12/19/15"	"12/19/15"	12.709	2	1	3	1	3	3	2	2	2	3	79.83	2	2	2	2	3	3	2	2	2	2	49.815	2	5	4	2	1	36.43	5	2	1	2	1	2	5	5	5	5	3	2	4	4	2	3	3	2	3	3	69.908	3	3	5	5	5	5	4	4	4	4	4	2	2	3	5	2	52.904	5	4	2	2	35.175	1	1	3	3	1	35.529	1	1	1	1	16.568	1	1	1	1	1	16.776	4	5	5	5	8	5	39.788	1	1	1	2	1	2	1	1	1	1	40.662	5	4	2	5	6	2	3	3	4	2	6	3	6	6	6	4	5	4	6	3	3	41.729	2	32	NA	1	1	NA	1	NA	NA	" "	"USA"	"ENGLISH"	3	44.262	1	1	1	1	34.259	1	7.938	1	8.33	346	3	2	2	3	2	2	2	3	3	2.15	2.8	3	4.28571428571429	2.57142857142857	2	3.75	22	9	5.66666666666667	0	4	4	4.95238095238095	6.14285714285714	5	3.71428571428571	3	2	2	3	2	2	2	3	3	2.15	2.8	3	4.28571428571429	2.57142857142857	2	3.75	22	9	5.66666666666667	0	4	4	4.95238095238095	6.14285714285714	5	3.71428571428571
