"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev"	"UCLA_1_5.rev"	"UCLA_1_6.rev"	"UCLA_1_9.rev"	"UCLA_1_10.rev"	"UCLA_2_5.rev"	"UCLA_2_6.rev"	"UCLA_2_9.rev"	"UCLA_2_10.rev"	"UCLA_total"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/19/15"	"12/19/15"	4.536	2	4	2	4	3	3	3	2	4	4	38.031	4	2	2	4	3	2	2	1	3	3	30.037	2	2	2	2	1	12.671	3	4	4	3	1	1	1	1	4	3	3	4	1	5	3	3	3	2	4	1	32.768	3	2	2	3	2	3	3	3	3	3	3	3	2	3	3	3	27.007	2	2	2	2	15.619	1	1	2	2	1	12.195	1	1	1	1	9.646	1	1	1	1	1	10.392	4	5	5	5	5	5	19.297	1	2	1	2	2	1	2	1	1	1	23.171	5	4	4	5	5	4	3	5	5	4	4	5	5	5	5	5	5	5	5	2	2	16.38	1	46	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	5	18.216	1	1	1	1	11.887	1	6.676	1	14.497	305	3	2	2	1	1	2	3	2	2	2.4	1.8	3.6	3.71428571428571	3.71428571428571	3.33333333333333	2.75	15	9	5.16666666666667	-2	2	4	4.66666666666667	5.42857142857143	4.28571428571429	4.28571428571429
"12/19/15"	"12/19/15"	1.445	4	3	3	2	2	3	3	2	2	3	21.491	2	3	3	2	2	2	2	3	3	3	25.86	6	5	5	6	6	13.497	1	1	1	2	2	3	4	4	3	3	3	3	4	4	5	5	4	4	3	3	6.299	3	3	2	2	2	3	3	5	4	4	5	5	4	4	3	3	8.832	5	4	4	4	8.086	5	4	5	4	5	6.178	5	4	5	5	14.585	5	4	4	3	5	6.637	7	6	6	6	8	6	22.032	1	1	2	2	2	1	1	2	2	1	6.146	5	4	5	4	5	4	5	4	5	4	4	3	4	4	5	5	4	4	5	5	5	52.986	1	25	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"Englsi"	7	13.743	1	1	1	1	20.573	1	6.759	1	3.534	307	1	3	2	3	2	3	3	2	2	2.45	5.6	2.6	3	2.57142857142857	2.16666666666667	3.4375	40	40	4.83333333333333	-1	2	3	4.90476190476191	4.85714285714286	5.14285714285714	4.71428571428571
"12/19/15"	"12/19/15"	8.992	2	3	4	3	2	2	3	2	2	2	26.886	3	3	4	3	2	2	3	3	1	1	35.128	6	7	7	6	5	14.168	5	4	3	2	1	3	4	3	2	1	4	3	2	3	1	2	2	1	4	1	37.859	1	1	3	1	1	1	1	1	1	1	1	2	1	3	1	3	57.229	2	2	2	3	17.924	2	2	3	1	1	12.914	1	1	1	1	9.095	3	1	2	1	1	25.198	1	3	3	4	6	3	67.723	1	1	1	2	1	1	2	1	1	1	17.753	6	6	6	6	2	6	4	2	1	1	6	6	6	1	1	1	2	1	6	4	3	28.068	2	26	NA	1	NA	NA	NA	NA	NA	" "	"united states"	"english"	9	45.715	1	1	1	1	9.777	1	6.762	1	9.254	308	3	3	3	3	3	3	3	4	4	3.15	6.2	3.65	3.71428571428571	4	3.16666666666667	1.4375	18	12	6.66666666666667	0	4	4	6.61904761904762	6.85714285714286	6.14285714285714	6.85714285714286
"12/19/15"	"12/19/15"	6.141	4	1	1	1	3	3	3	2	2	4	35.859	1	1	1	1	4	4	4	1	1	1	24.945	2	4	1	2	1	12.624	2	5	1	5	5	1	5	5	1	5	2	1	5	1	5	5	5	5	5	5	26.073	2	3	5	4	3	2	5	5	5	5	4	3	4	5	4	4	28.44	5	5	3	2	23.104	1	1	6	4	2	17.374	1	1	1	1	10.945	1	1	1	1	1	14.944	2	6	8	2	7	6	32.396	1	1	1	1	1	1	1	1	1	2	23.179	5	3	1	3	5	2	5	3	6	4	2	1	5	5	6	2	6	6	5	5	1	26.222	1	35	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	9	25.927	1	1	1	2	17.737	1	6.832	1	20.705	311	1	2	2	3	1	1	1	4	4	1.8	2	1.1	1.14285714285714	1	1.16666666666667	3.9375	29	9	4.5	1	5	4	4.04761904761905	5.28571428571429	4.42857142857143	2.42857142857143
"12/19/15"	"12/19/15"	10.683	1	4	4	4	1	1	4	4	1	1	37.472	4	4	4	4	1	1	3	4	1	1	35.525	7	7	6	6	6	16.443	4	1	3	1	1	4	2	3	4	2	4	4	1	5	1	1	4	2	1	1	27.575	2	2	1	2	2	3	1	2	1	2	1	2	1	2	1	1	27.426	3	3	3	3	26.137	1	1	3	1	1	17.683	3	3	1	1	17.578	1	2	3	1	1	18.515	7	9	9	1	1	8	31.291	1	1	1	1	1	2	2	2	2	2	24.655	5	6	5	5	2	6	1	1	2	4	6	5	6	1	2	1	1	1	6	6	4	29.634	2	67	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	9	26.762	1	1	1	1	23.222	1	6.927	1	29.97	315	4	4	4	4	4	4	4	4	4	3.95	6.4	4.25	4.57142857142857	4.14285714285714	4	1.625	19	16	1.5	5	5	0	6.57142857142857	6.57142857142857	6.71428571428571	6.42857142857143
"12/19/15"	"12/19/15"	7.468	3	2	2	2	3	3	2	2	2	3	71.106	2	2	2	2	3	3	3	2	3	3	49.589	5	5	5	5	1	24.34	4	2	4	2	1	3	2	1	4	2	4	4	2	4	1	1	1	2	2	1	47.035	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	30.313	2	2	2	3	25.155	2	2	3	2	2	25.691	2	2	2	2	17.705	2	2	2	2	2	15.04	5	6	4	5	6	4	32.297	1	1	1	1	1	2	2	2	2	2	34.121	5	5	4	5	4	4	2	3	4	2	5	5	5	3	4	2	3	3	5	5	4	28.803	1	68	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"english"	2	32.382	1	1	1	1	20.893	1	6.97	1	14.615	319	2	2	2	3	2	2	2	2	2	2.1	4.2	4.25	4.14285714285714	4.57142857142857	4	1.3125	20	18	5.33333333333333	5	5	0	5.71428571428571	6.28571428571429	5.71428571428571	5.14285714285714
"12/19/15"	"12/19/15"	3.681	3	1	2	2	4	2	1	1	1	2	17.159	4	4	4	4	4	1	4	1	1	1	35.121	6	6	7	7	7	8.879	4	4	3	1	1	4	3	2	4	2	4	4	4	4	1	1	4	1	1	1	20.92	1	1	4	2	1	1	1	1	3	1	1	1	1	1	1	1	14.557	1	1	1	1	11.044	2	1	2	1	1	16.679	1	1	1	1	6.048	1	1	1	1	1	8.262	7	7	7	2	2	2	14.914	1	1	1	1	1	1	2	1	2	2	24.577	6	5	4	2	1	4	2	1	1	1	1	4	1	2	5	5	5	4	2	2	1	11.672	1	25	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	4	20.415	1	1	1	1	15.582	1	7.061	1	3.404	320	2	1	3	4	3	1	4	4	4	2.7	6.6	3.95	4.57142857142857	3.42857142857143	3.83333333333333	1.375	11	9	3.5	3	5	2	4.61904761904762	4.71428571428571	4.42857142857143	4.71428571428571
"12/19/15"	"12/19/15"	5.102	3	4	4	4	2	3	4	2	4	2	31.295	4	4	2	4	1	3	1	2	2	2	28.477	6	6	6	6	7	9.985	4	3	2	1	1	2	3	3	4	2	3	2	1	5	2	2	1	1	2	1	25.846	5	2	3	3	2	4	1	4	3	3	3	5	2	5	3	1	32.87	3	3	3	3	12.312	1	1	3	2	2	12.669	1	1	1	1	9.016	1	1	1	1	1	8.82	1	3	3	7	6	2	18.819	1	1	1	2	2	2	2	1	1	1	16.169	2	5	5	6	4	3	2	5	2	1	6	5	5	1	2	5	1	5	6	6	6	17.118	2	40	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	5	16.181	1	1	1	1	9.903	1	7.202	1	3.163	326	2	3	2	1	3	4	2	3	3	2.9	6.2	3.85	4.57142857142857	4.14285714285714	2.66666666666667	3.0625	21	9	7.33333333333333	0	3	3	5.95238095238095	5.85714285714286	6.28571428571429	5.71428571428571
"12/19/15"	"12/19/15"	3.098	2	2	2	2	3	3	2	2	3	3	36.132	2	3	2	2	2	2	3	2	1	1	41.767	2	2	1	6	2	18.184	3	4	1	2	1	2	5	4	5	4	3	1	2	5	4	5	3	1	3	2	30.585	4	3	3	5	5	5	4	3	3	4	2	2	2	3	4	4	33.275	1	3	3	1	27.831	1	1	3	3	1	14.546	1	1	1	1	10.37	1	1	1	1	1	12.26	4	5	2	8	8	4	21.894	1	1	1	2	2	2	1	1	1	1	27.417	4	4	3	5	6	4	2	2	5	2	6	5	4	6	5	2	6	6	5	3	3	19.271	2	44	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	9	18.89	1	1	1	1	16.663	1	7.249	1	5.096	327	3	2	2	2	2	3	3	4	4	2.45	2.6	2.9	4.28571428571429	2.71428571428571	1.5	3.5	17	9	6.83333333333333	-1	3	4	5.04761904761905	6	5	4.14285714285714
"12/19/15"	"12/19/15"	4.88	2	3	4	3	3	3	3	2	3	3	64.891	3	3	2	2	1	3	1	2	2	1	50.455	1	1	1	5	2	19.446	4	3	1	2	1	2	4	4	5	4	2	2	3	4	4	4	4	1	4	4	32.77	3	2	3	3	3	3	2	4	2	4	2	2	2	3	2	2	44.332	3	3	1	1	25.031	1	1	3	1	1	21.256	1	1	1	1	13.876	1	1	1	1	1	15.678	4	4	4	6	8	3	27.994	1	1	1	2	2	2	1	2	1	2	28.157	4	2	2	3	6	3	4	4	6	3	5	4	5	4	5	3	6	5	3	4	2	35.397	2	56	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	2	23.438	1	1	1	1	25.18	1	7.307	1	16.738	329	3	2	2	2	2	4	2	3	4	2.6	2	2.8	4.14285714285714	2.28571428571429	1.83333333333333	2.625	15	9	6.5	1	3	2	4.42857142857143	5	4.71428571428571	3.57142857142857
"12/19/15"	"12/19/15"	92.164	2	3	3	3	2	2	2	2	2	2	47.816	2	3	3	3	2	2	3	2	2	2	34.979	4	4	5	5	3	18.91	4	3	3	4	1	3	3	3	2	3	3	3	2	4	3	3	4	4	2	3	31.154	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	23.923	5	5	4	4	43.876	3	3	5	5	3	34.049	4	4	4	4	64.348	3	3	4	4	3	23.241	5	6	6	7	7	5	24.067	1	1	1	2	1	2	2	1	2	1	34.596	4	3	4	4	5	4	4	3	4	4	4	4	4	5	3	3	4	4	4	4	4	19.501	1	25	NA	1	NA	NA	NA	NA	NA	" "	"United States of America"	"English"	4	37.256	1	1	1	1	24.014	1	7.552	1	6.369	336	3	3	3	3	3	3	3	3	3	2.8	4.2	3.1	3.28571428571429	3	3	1.3125	37	33	5.33333333333333	2	4	2	4.95238095238095	5	4.85714285714286	5
"12/19/15"	"12/19/15"	2.555	2	4	1	4	2	2	4	3	2	2	31.737	3	2	3	4	1	2	4	3	1	1	32.497	6	6	5	6	1	10.82	4	4	2	3	2	3	4	4	4	2	4	2	4	4	2	3	4	2	2	4	102.819	4	3	5	2	2	4	1	4	3	3	3	4	4	4	2	2	32.662	2	2	2	3	23.112	2	2	2	2	2	19.098	2	2	2	3	13.253	2	2	2	2	2	15.536	8	8	8	2	2	8	24.413	2	1	1	2	1	2	2	2	2	2	25.142	4	4	5	2	5	5	5	2	5	5	5	5	5	5	2	5	5	5	5	5	5	33.529	2	55	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	3	26.235	1	1	1	1	15.994	1	7.612	1	16.254	339	3	3	3	3	3	4	3	4	4	3.25	4.8	3.05	3.85714285714286	2.57142857142857	2.66666666666667	3.125	19	19	2	3	3	0	5.04761904761905	4.42857142857143	5.28571428571429	5.42857142857143
"12/19/15"	"12/19/15"	7.549	2	4	3	4	4	2	4	2	3	2	79.102	4	4	4	2	1	1	2	2	1	1	67.595	5	3	6	6	2	43.353	3	3	3	2	1	3	1	3	4	2	3	2	3	4	3	3	2	1	2	2	43.293	3	2	2	2	2	2	1	2	2	2	1	2	1	2	2	1	61.244	3	3	2	2	27.354	1	1	3	1	2	24.603	1	1	1	1	17.589	1	1	1	1	1	12.749	4	4	4	6	6	4	35.493	1	1	1	2	1	2	2	2	2	2	75.846	4	6	5	4	3	5	4	3	5	5	5	5	5	3	5	3	2	3	5	5	3	64.914	2	55	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	6	32.795	1	1	1	1	23.085	1	8.047	1	56.989	349	3	1	3	2	3	4	4	4	4	3.15	4.4	3.6	4.14285714285714	3.42857142857143	3.16666666666667	1.8125	18	9	6	4	4	0	5.33333333333333	5.14285714285714	5.85714285714286	5
"12/19/15"	"12/19/15"	10.848	2	4	4	3	1	1	4	4	1	1	35.51	3	3	3	4	1	1	2	3	1	1	34.221	6	6	6	6	6	15.659	4	1	4	1	1	4	1	1	4	1	4	4	1	4	1	1	1	1	1	1	21.328	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	23.163	2	2	2	2	15.249	1	1	2	2	1	43.102	1	1	1	1	21.745	1	1	1	2	1	13.235	6	6	6	2	2	5	19.324	1	1	1	1	1	2	2	2	2	2	23.159	6	5	5	6	1	6	1	1	2	1	5	5	5	1	1	1	1	1	5	1	4	38.172	1	61	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	8	29.439	1	1	1	1	20.757	1	8.102	1	5.266	352	3	4	4	4	4	4	4	4	4	3.6	6	4.65	4.57142857142857	5	4.33333333333333	1.125	15	10	3.5	5	5	0	6.38095238095238	7	5.57142857142857	6.57142857142857
"12/19/15"	"12/19/15"	8.998	3	1	1	1	3	3	1	2	4	3	33.728	1	1	2	1	4	3	3	2	3	3	29.809	1	1	1	2	1	13.648	2	4	1	4	1	1	5	5	2	5	1	1	4	3	5	5	3	3	5	5	23.243	3	3	4	5	5	4	5	4	3	5	4	2	4	2	5	5	27.833	3	3	3	4	16.994	1	2	4	1	1	15.404	2	1	2	1	17.429	1	1	1	1	2	16.836	2	7	2	7	7	3	18.871	2	2	2	2	2	1	1	1	1	1	21.311	4	2	1	4	6	1	5	5	6	3	1	1	3	1	6	2	6	6	3	1	1	18.606	2	48	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	8	18.619	1	1	1	1	15.11	1	8.48	1	8.536	360	2	2	2	1	2	1	2	2	2	1.6	1.2	1.75	2.57142857142857	1.57142857142857	1	3.9375	22	12	6.66666666666667	-5	0	5	3.71428571428571	4.85714285714286	4	2.28571428571429
"12/19/15"	"12/19/15"	23.782	2	4	4	4	1	2	4	2	2	1	41.558	4	4	2	4	1	2	3	3	1	1	50.224	3	5	6	3	6	18.705	4	2	3	2	1	4	5	4	5	2	4	3	1	5	1	3	1	1	1	2	27.43	2	1	4	3	1	3	1	2	2	2	3	2	2	1	3	2	43.04	4	4	3	2	20.256	1	1	2	3	2	15.852	2	1	1	1	18.512	1	1	2	2	2	21.076	5	6	6	4	4	6	27.261	1	2	1	2	2	1	2	2	2	1	29.802	4	2	4	3	5	5	1	2	5	4	5	5	5	4	3	1	6	4	4	3	4	31.457	2	37	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"english"	5	20.829	1	1	1	1	20.964	1	8.742	1	14.239	363	3	4	3	3	4	4	3	4	4	3.5	4.6	4	4.71428571428571	4.14285714285714	3	2.125	22	13	4.16666666666667	0	2	2	5.19047619047619	5.71428571428571	4.71428571428571	5.14285714285714
"12/19/15"	"12/19/15"	5.244	4	1	3	1	3	3	4	2	3	3	67.179	2	2	2	2	3	3	2	2	2	2	41.024	2	2	3	4	2	32.473	3	3	3	2	1	1	2	4	4	2	3	2	4	5	1	2	3	1	2	2	28.983	3	2	2	4	4	2	1	1	2	1	2	2	1	2	5	1	35.396	2	2	1	3	17.263	2	3	3	2	1	39.679	1	1	1	2	13.14	1	1	1	2	2	14.483	1	3	3	8	5	3	24.33	2	2	1	2	2	1	1	1	1	2	26.831	6	5	3	6	4	4	5	6	3	2	5	5	6	4	2	1	4	4	4	2	4	26.463	1	26	NA	1	NA	NA	NA	NA	NA	" "	"America"	"English"	4	33.497	1	1	1	2	18.461	1	8.85	1	3.836	366	1	2	2	2	2	2	2	3	3	2.1	2.6	3.5	4.28571428571429	3.28571428571429	2.83333333333333	2.1875	19	12	7.16666666666667	-3	1	4	5.38095238095238	6.28571428571429	4.57142857142857	5.28571428571429
"12/19/15"	"12/19/15"	9.78	2	3	4	4	2	2	4	4	1	1	47.691	4	4	4	4	1	1	4	4	1	1	32.687	6	6	6	6	6	20.46	4	1	4	1	1	4	1	1	5	1	4	4	1	4	1	1	1	1	1	1	45.69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.625	3	2	3	1	18.566	3	1	1	1	1	32.817	1	1	1	1	18.283	1	1	1	1	1	17.566	6	6	6	2	2	7	50.799	1	2	1	1	1	2	2	2	2	2	64.241	6	6	6	5	1	6	1	1	1	1	6	6	6	1	1	1	1	1	5	6	5	55.563	1	69	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	2	30.534	1	1	1	1	20.035	1	8.91	1	18.288	367	3	3	3	4	4	4	4	4	4	3.8	6	4.7	4.71428571428571	5	4.33333333333333	1	16	9	3.16666666666667	4	4	0	6.90476190476191	7	6.57142857142857	7.14285714285714
"12/19/15"	"12/19/15"	7.175	2	2	2	1	2	2	3	2	2	2	35.379	2	2	3	2	2	2	2	3	1	1	30.725	2	4	3	5	1	15.643	3	4	2	3	1	3	4	3	4	2	3	3	3	4	2	1	4	3	4	3	33.184	3	2	4	3	3	4	2	3	4	4	4	3	2	5	3	3	33.511	4	4	3	4	21.247	2	3	3	4	3	22.043	2	2	2	3	30.741	1	3	2	2	2	30.805	5	4	5	3	7	6	21.548	1	1	1	2	1	1	1	1	1	1	13.731	5	3	4	3	5	4	4	3	4	4	3	5	4	5	4	1	4	4	5	3	3	30.733	2	30	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	8	21.93	1	1	1	1	26.259	1	9.695	1	3.27	374	3	3	3	3	3	3	3	4	4	2.65	3	3.15	3.42857142857143	3	3	3.25	30	19	5	-1	4	5	4.95238095238095	5.42857142857143	4.57142857142857	4.85714285714286
"12/19/15"	"12/19/15"	2.523	2	2	2	2	2	2	3	2	2	3	17.099	3	2	3	3	2	3	2	2	3	3	15.199	2	2	2	4	2	15.696	3	3	4	3	4	3	2	3	4	2	4	4	3	4	4	2	4	4	2	4	15.025	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	20.012	4	5	4	1	15.536	1	1	6	2	2	16.072	1	1	1	1	9.061	1	1	1	1	1	9.231	6	6	5	2	2	5	14.082	1	1	1	1	1	2	1	2	1	2	19.641	2	2	3	2	6	4	3	3	4	3	4	3	4	3	3	4	3	4	4	3	4	13.296	2	31	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"english"	4	17.55	1	1	1	1	11.321	1	10.322	1	6.07	381	3	3	3	3	2	3	2	2	2	2.45	2.4	3.2	3.14285714285714	2.71428571428571	3.83333333333333	2.125	26	9	3.66666666666667	3	5	2	4.80952380952381	4.57142857142857	5.14285714285714	4.71428571428571
"12/19/15"	"12/19/15"	12.083	2	2	3	2	2	2	3	3	2	1	55.397	3	2	2	3	2	3	2	3	2	3	39.438	2	2	3	2	2	16.258	4	4	2	3	1	3	4	4	4	3	3	3	4	4	2	2	3	1	4	3	32.516	3	1	3	2	2	1	1	1	2	2	2	3	1	3	1	1	32.936	2	1	1	1	18.852	1	1	2	1	1	15.203	1	1	1	1	23.162	1	1	1	1	1	6.601	6	3	4	5	4	4	25.259	1	1	1	2	2	2	2	2	2	2	35.067	3	2	2	3	1	4	5	4	5	2	5	4	4	1	6	3	4	3	6	1	2	33.729	2	24	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	7	24.339	1	1	1	1	27.833	1	11.01	1	8.536	388	3	3	3	3	4	3	2	3	2	2.7	2.2	3.15	3.85714285714286	2.71428571428571	2.83333333333333	1.8125	11	9	5.33333333333333	3	3	0	4.47619047619048	5.14285714285714	4.28571428571429	4
"12/19/15"	"12/19/15"	9.003	2	2	2	2	1	3	3	3	4	2	71.714	2	2	2	3	2	2	2	3	1	1	73.688	3	5	5	6	6	36.573	3	4	1	3	1	4	5	5	5	4	3	1	4	5	2	5	3	1	3	4	57.009	1	2	5	1	1	2	1	1	2	2	1	4	2	4	1	2	71.3	2	3	3	1	36.149	1	1	2	1	1	56.753	2	2	3	1	18.901	1	1	1	1	1	20.293	3	4	5	2	3	7	49.766	2	2	1	2	2	1	1	2	1	1	74.007	6	6	3	5	4	3	4	4	5	2	4	4	6	5	5	4	5	5	3	3	4	66.687	1	38	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	5	39.196	1	1	1	2	34.752	1	11.281	1	88.756	391	3	4	2	1	3	3	3	4	4	2.65	5	2.8	4.14285714285714	2.28571428571429	1.83333333333333	2	15	13	4.33333333333333	-3	1	4	4.85714285714286	5.71428571428571	4.71428571428571	4.14285714285714
"12/19/15"	"12/19/15"	5.125	1	4	4	4	1	2	4	3	1	1	52.332	3	3	4	4	1	1	4	3	1	1	41.525	6	5	6	6	3	26.569	4	1	5	2	1	4	1	1	5	1	4	4	1	5	1	1	2	1	1	1	36.325	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	29.092	2	2	2	1	20.504	1	1	2	1	1	21.53	1	1	1	1	16.649	1	1	1	1	1	19.002	7	8	7	2	1	8	33.134	1	1	1	2	1	2	2	2	2	2	49.83	5	5	4	6	2	6	1	1	2	1	5	6	5	1	3	1	1	2	6	5	4	31.892	2	58	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	7	25.704	1	1	1	1	27.079	1	11.309	1	10.339	392	4	4	3	4	4	4	4	4	4	3.75	5.2	4.7	4.71428571428571	4.85714285714286	4.5	1.125	13	9	2.16666666666667	4	4	0	6.47619047619048	7	6.28571428571429	6.14285714285714
"12/19/15"	"12/19/15"	16.261	2	3	2	3	3	2	3	2	2	2	110.25	2	2	2	2	2	2	2	3	2	2	62.076	2	1	2	1	2	30.014	3	3	1	2	1	2	4	4	3	3	2	2	4	2	3	3	4	3	3	3	51.037	3	3	3	4	4	4	2	3	3	2	2	3	3	3	4	2	49.047	3	3	1	1	30.344	1	2	3	2	1	28.475	1	1	1	1	28.072	1	2	1	3	2	32.417	7	7	7	3	4	7	41.099	1	1	1	2	2	2	1	2	1	2	42.503	3	3	1	4	4	2	5	3	5	4	2	4	3	4	6	2	3	4	4	2	1	50.916	2	44	NA	1	NA	NA	NA	NA	NA	" "	"America"	"English"	5	38.544	1	1	1	1	23.836	1	11.49	1	21.309	395	3	2	3	3	3	3	3	3	3	2.6	1.6	2.65	3.28571428571429	2.57142857142857	2	3	17	13	3.16666666666667	1	3	2	4.14285714285714	4.71428571428571	4.42857142857143	3.28571428571429
"12/19/15"	"12/19/15"	51.806	1	2	4	2	3	2	1	2	1	2	120.213	1	2	2	2	3	2	2	2	1	1	68.967	3	5	3	4	2	51.393	4	4	2	3	3	3	5	3	4	3	4	2	3	3	4	2	5	2	4	5	72.341	5	2	4	2	3	2	1	3	3	1	1	4	1	4	1	2	93.043	4	4	3	4	45.359	2	1	3	1	1	40.79	2	1	2	2	31.58	1	1	2	2	3	40.408	7	6	7	3	5	4	217.438	1	1	1	1	1	2	1	1	2	2	40.679	4	4	3	5	5	6	3	4	5	5	4	5	4	4	4	4	4	1	5	3	2	50.923	2	26	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	9	39.717	1	1	1	1	38.973	1	12.366	1	112.499	404	4	2	3	4	3	2	3	4	4	2.55	3.4	2.7	3.28571428571429	2.14285714285714	2.66666666666667	2.4375	23	16	4	3	5	2	5.04761904761905	5.14285714285714	4.85714285714286	5.14285714285714
"12/19/15"	"12/19/15"	3.874	2	2	3	2	2	2	2	2	2	2	62.273	2	3	3	3	2	2	3	2	2	2	55.086	6	5	7	6	3	26.175	4	1	3	1	1	3	2	2	5	2	4	3	2	4	1	2	2	1	2	2	44.553	2	2	2	2	2	2	1	3	2	2	1	3	1	3	1	1	56.946	4	3	3	3	33.835	5	4	3	3	6	30.199	4	4	4	3	27.135	1	1	3	3	3	43.646	7	7	6	4	3	7	48.495	1	2	1	2	1	1	2	2	2	2	35.466	5	4	4	5	2	5	2	3	1	1	5	5	5	1	2	2	2	2	6	5	5	33.503	1	70	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	6	39.312	1	1	1	1	26.435	1	13.246	1	24.546	410	3	3	3	3	3	3	3	3	3	2.7	5.4	4.15	4.57142857142857	4.28571428571429	3.5	1.875	34	26	3.33333333333333	2	3	1	6.19047619047619	6.57142857142857	5.71428571428571	6.28571428571429
