"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev"	"UCLA_1_5.rev"	"UCLA_1_6.rev"	"UCLA_1_9.rev"	"UCLA_1_10.rev"	"UCLA_2_5.rev"	"UCLA_2_6.rev"	"UCLA_2_9.rev"	"UCLA_2_10.rev"	"UCLA_total"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/22/15"	"12/22/15"	1.96	2	4	4	4	1	1	4	3	1	1	34.907	4	4	4	4	1	1	2	4	1	1	46.954	6	6	6	6	3	16.755	4	1	4	1	1	4	1	1	4	1	4	4	1	4	1	1	3	1	1	1	21.356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.838	1	1	1	1	16.555	1	1	1	1	1	13.985	1	1	1	1	8.624	1	1	1	1	1	11.24	4	5	4	7	3	6	26.837	1	1	1	1	1	2	2	2	2	2	40.3	5	5	4	5	3	5	2	2	3	3	5	5	5	2	2	2	2	2	5	5	5	36.191	1	37	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	8	35.791	1	1	1	1	14.217	1	4.962	1	4.07	251	3	4	4	4	4	4	4	4	4	3.8	5.4	4.55	4.57142857142857	4.71428571428571	4.33333333333333	1	9	9	5.16666666666667	5	5	0	6.04761904761905	6.14285714285714	6	6
"12/20/15"	"12/20/15"	12.698	2	2	2	3	2	2	3	3	2	2	102.015	3	3	3	3	3	3	3	3	3	3	30.779	4	4	4	4	4	25.092	4	3	3	2	2	3	2	2	4	2	3	3	2	3	2	2	3	1	2	2	33.029	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	26.54	4	4	4	4	17.81	2	3	4	3	2	35.91	4	4	4	4	15.248	3	3	4	3	2	22.987	5	5	4	4	6	4	37.511	1	1	1	1	1	1	2	1	2	1	23.68	4	4	4	4	3	4	4	3	4	4	4	4	4	4	3	4	4	4	4	3	3	29.104	2	35	NA	NA	1	1	NA	NA	NA	" "	"United States"	"english"	5	37.004	1	1	1	1	21.928	1	4.987	1	6.822	252	3	3	3	3	3	2	2	2	2	2.7	4	3.7	4	3.71428571428571	3.33333333333333	1.8125	30	31	5.33333333333333	2	5	3	4.80952380952381	4.85714285714286	4.71428571428571	4.85714285714286
"12/23/15"	"12/23/15"	41.668	2	1	1	1	3	2	4	3	4	3	44.084	2	1	1	1	4	4	1	1	3	3	53.57	2	2	2	1	1	29.053	4	2	1	1	2	3	4	4	5	1	4	2	1	5	1	1	3	1	1	1	50.695	3	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	49.31	2	2	3	3	32.58	2	2	3	6	2	41.695	2	3	3	3	39.25	2	2	4	1	4	48.108	4	4	7	6	3	5	64.67	1	1	1	1	1	1	2	1	1	1	45.694	4	6	1	4	1	5	2	2	5	4	3	5	5	3	5	5	5	5	5	1	2	34.866	1	47	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	7	24.14	1	1	1	1	26.86	1	5.054	1	9.587	256	3	2	3	1	2	1	1	2	2	1.7	1.6	3.95	4.71428571428571	4.14285714285714	2.83333333333333	1.4375	25	24	4.83333333333333	1	5	4	4.57142857142857	5.28571428571429	4.42857142857143	4
"12/21/15"	"12/21/15"	9.216	3	2	2	3	2	3	3	3	2	3	79.109	2	3	3	2	2	2	1	3	2	2	42.308	2	2	2	2	2	42.593	4	3	4	3	1	4	3	3	4	2	3	3	2	4	3	2	2	1	3	3	35.937	3	2	4	3	3	3	3	3	4	3	3	3	3	3	3	3	36.505	5	5	5	2	22.043	5	4	5	2	1	46.404	6	6	6	2	25.089	6	6	6	2	1	22.441	4	3	3	4	7	4	31.41	1	1	1	2	2	2	1	1	1	2	39.104	5	4	3	5	4	4	2	5	4	4	2	5	5	5	4	2	4	4	5	3	5	32.302	2	26	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	5	28.699	1	1	1	1	17.053	1	5.08	1	9.026	257	2	3	2	3	2	3	3	3	3	2.55	2	3.65	4	3.42857142857143	3.5	3.0625	34	41	6.16666666666667	0	3	3	5.04761904761905	6	4.14285714285714	5
"12/23/15"	"12/23/15"	4.737	3	4	4	3	2	2	4	4	1	2	43.006	3	4	3	3	2	2	4	2	1	1	41.773	4	6	6	5	3	25.296	5	4	5	1	1	5	1	5	3	1	5	5	3	5	1	1	3	3	1	1	27.69	1	2	2	2	1	1	1	1	3	1	1	3	3	3	2	1	36.298	3	2	2	1	25.05	1	1	3	1	1	16.861	1	1	1	1	14.263	1	1	1	1	1	12.809	5	5	5	5	5	5	14.919	1	1	1	2	2	2	2	2	2	2	26.192	4	4	4	3	4	6	5	3	3	5	3	6	4	3	2	3	3	3	3	3	3	27.739	1	20	NA	NA	1	NA	NA	NA	NA	" "	"United States of America"	"English"	5	31.422	1	1	1	1	13.814	1	5.261	1	10.309	263	2	3	3	4	3	3	3	4	4	3.35	4.8	4.25	4.42857142857143	3.42857142857143	5	1.75	15	9	5	3	3	0	5.09523809523809	4.42857142857143	5	5.85714285714286
"12/20/15"	"12/20/15"	16.104	3	1	2	1	3	3	2	1	2	3	67.872	1	2	1	2	3	3	3	2	3	3	51.97	3	3	3	4	5	23.537	3	5	5	4	3	1	5	4	3	5	2	1	2	4	2	4	3	1	4	3	26.195	3	2	3	2	2	3	1	2	2	2	2	1	1	2	3	3	34.465	3	3	3	3	21.102	2	2	3	4	1	22.857	3	3	3	3	16.632	2	2	3	3	1	24.6	3	3	3	7	7	6	55.713	1	2	1	2	2	1	1	1	1	1	27.419	5	3	3	5	5	2	4	5	5	5	3	5	6	4	4	2	5	5	5	2	3	65.05	2	37	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	9	25.351	1	1	1	2	28.666	1	5.27	1	5.103	265	2	2	2	3	2	2	2	2	2	1.85	3.6	2.6	3.14285714285714	2.57142857142857	2	2.125	24	23	6.5	-3	2	5	4.66666666666667	5.71428571428571	4.14285714285714	4.14285714285714
"12/21/15"	"12/21/15"	2.474	3	2	1	3	2	2	2	1	2	4	47.712	4	4	1	1	2	3	2	1	3	3	11.155	3	6	6	7	6	73.935	3	2	4	1	1	3	2	4	2	4	3	3	2	4	1	3	1	3	5	3	30.716	3	4	3	1	1	2	4	3	3	2	2	1	1	5	4	2	63.155	3	4	1	6	28.337	3	5	4	6	3	24.928	3	4	3	4	24.29	1	4	5	2	4	22.506	4	6	3	7	2	7	37.58	2	2	1	1	2	1	1	2	1	2	36.095	3	2	4	5	3	6	6	3	5	4	4	3	5	3	1	3	4	2	4	3	5	23.487	1	26	NA	NA	1	NA	NA	NA	NA	" "	"de"	"english"	6	25.017	1	1	1	1	21.306	1	5.297	1	32.13	266	2	3	3	3	1	3	2	2	2	2.15	5.6	3.4	3.28571428571429	3.57142857142857	3.33333333333333	2.5625	35	30	4.83333333333333	-1	2	3	5.04761904761905	4.85714285714286	4.57142857142857	5.71428571428571
"12/20/15"	"12/20/15"	22.143	1	1	1	1	4	3	2	1	2	3	60.546	1	1	1	1	4	4	1	1	3	3	46.038	1	1	1	1	1	19.921	4	4	4	3	3	3	2	4	5	3	3	4	3	4	3	1	4	3	3	3	37.63	1	1	1	3	3	1	3	1	1	3	1	1	1	1	3	3	36.55	6	6	1	6	33.459	1	1	6	6	1	22.105	6	6	1	6	23.9	1	1	6	6	1	21.152	1	2	1	8	7	1	40.542	1	2	1	2	2	1	1	1	1	1	39.45	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	39.709	2	48	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	8	45.826	1	1	1	1	28.691	1	5.319	1	26.334	267	4	1	2	3	2	1	1	2	2	1.5	1	3.3	3.57142857142857	2.57142857142857	3.83333333333333	1.75	34	34	8.33333333333333	-3	2	5	4.90476190476191	5.28571428571429	5	4.42857142857143
"12/19/15"	"12/19/15"	11.376	4	1	1	1	4	4	4	1	2	4	63.914	1	4	1	1	4	4	4	1	4	4	49.407	1	1	1	1	1	22.468	3	4	3	4	3	1	1	5	4	5	2	1	4	3	2	5	5	1	5	5	43.886	5	3	5	5	5	5	5	5	5	5	5	1	2	5	5	5	37.967	5	4	1	1	32.349	5	6	4	1	1	31.653	1	1	1	1	12.717	1	1	1	1	1	28.557	7	3	1	9	9	1	34.358	2	2	1	2	2	2	1	1	1	2	30.766	5	3	1	5	5	4	4	6	6	1	2	3	6	6	6	3	6	6	6	1	1	33.719	1	34	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"Engish"	5	25.828	1	1	1	1	17.556	1	5.452	1	6.741	270	1	1	1	3	1	1	1	1	1	1.55	1	2.3	3	1.71428571428571	2.16666666666667	4.4375	28	9	7.66666666666667	-2	1	3	4.19047619047619	6.28571428571429	3.28571428571429	3
"12/19/15"	"12/19/15"	6.381	3	1	3	2	2	2	4	2	2	4	19.307	4	4	3	4	2	2	4	4	2	2	26.884	2	1	7	1	1	11.489	1	4	4	1	2	1	1	1	2	1	2	1	4	1	1	4	1	1	1	1	13.725	1	1	1	1	1	2	1	1	1	1	1	3	1	3	4	2	22.624	3	5	3	2	11.001	1	2	5	1	1	11.513	5	4	2	2	9.797	5	1	1	1	1	10.799	3	5	6	9	3	7	15.743	2	1	1	2	2	2	2	2	2	1	74.55	1	2	4	1	3	5	1	5	5	6	4	6	3	4	2	1	1	3	2	4	3	27.746	2	45	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"english"	3	25.117	1	1	1	1	51.726	1	5.459	1	41.92	271	2	3	3	3	1	3	3	3	3	2.95	2.4	3.35	3.28571428571429	4.14285714285714	2.5	1.5625	23	22	5.16666666666667	1	2	1	4.76190476190476	4.14285714285714	4.71428571428571	5.42857142857143
"12/23/15"	"12/23/15"	5.863	2	2	2	2	2	2	2	2	2	2	37.905	3	2	2	2	2	3	2	2	2	2	31.604	5	5	5	5	2	13.696	5	3	4	3	4	4	1	2	4	2	4	4	2	5	1	1	3	1	2	1	40.728	1	2	1	2	2	2	1	1	1	2	2	3	1	1	1	1	65.916	3	3	2	2	26.606	2	3	3	2	2	20.857	3	3	2	2	23.963	2	3	3	2	2	20.88	6	4	5	3	2	6	31.713	1	1	1	1	1	1	1	1	1	2	23.292	5	5	5	5	4	5	2	3	3	3	5	4	5	3	3	2	3	2	5	4	4	46.513	2	26	NA	NA	1	NA	NA	NA	NA	" "	"United States of America"	"English"	7	20.915	1	1	1	1	18.314	1	5.505	1	18.399	273	3	3	3	3	3	3	2	3	3	2.45	4.4	4.1	4	4	4.33333333333333	1.5	22	22	4	1	5	4	5.80952380952381	6.14285714285714	5.57142857142857	5.71428571428571
"12/22/15"	"12/22/15"	4.87	2	4	2	4	4	3	2	3	3	3	78.881	2	2	1	2	2	2	2	2	2	2	58.073	2	1	2	2	1	28.498	3	1	2	2	1	2	3	2	1	3	4	3	2	3	2	2	3	1	2	2	52.036	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	23.525	2	2	1	3	36.434	1	2	2	1	1	20.458	2	2	2	2	20.813	1	2	2	1	1	16.555	5	4	5	5	7	6	43.63	1	2	2	2	2	2	2	2	2	2	37.312	5	5	2	5	6	5	2	3	5	5	4	5	4	2	4	2	4	2	5	1	4	56.232	2	31	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	5	23.809	1	1	1	1	16.178	1	5.567	1	4.024	276	3	1	2	2	2	3	3	3	3	2.4	1.6	3.5	3.57142857142857	3.85714285714286	3	1.0625	15	15	5.33333333333333	1	1	0	5.33333333333333	5.71428571428571	5.28571428571429	5
"12/19/15"	"12/19/15"	3.233	2	3	3	2	2	2	3	2	2	2	65.213	3	3	2	3	1	2	3	2	1	2	100.045	6	5	5	5	3	22.529	3	2	4	3	1	3	2	1	3	1	3	4	3	3	1	1	4	2	1	3	87.2	2	2	4	1	2	2	3	3	2	2	2	3	1	4	2	2	42.987	4	3	4	2	20.874	4	3	3	2	1	26.028	3	4	4	4	20.18	4	3	3	2	1	32.732	3	8	7	2	2	5	41.184	1	1	1	1	1	1	2	2	1	1	34.49	4	4	3	4	3	4	4	3	4	2	5	4	5	3	2	2	1	3	3	5	3	29.18	1	31	NA	NA	1	NA	NA	NA	NA	" "	"usa"	"english"	7	55.657	1	1	1	1	16.747	1	5.872	1	3.613	287	3	3	3	3	3	4	3	4	3	2.9	4.8	3.8	3.71428571428571	3.85714285714286	3.83333333333333	2.3125	26	28	3.5	2	5	3	5.38095238095238	5.42857142857143	5.71428571428571	5
"12/24/15"	"12/24/15"	4.788	3	1	2	2	2	3	2	2	2	4	52.117	2	1	3	3	2	3	4	3	4	4	40.441	6	6	7	7	6	21.257	4	2	3	2	2	4	3	2	5	1	4	4	2	4	1	1	2	1	1	2	36.116	1	2	3	1	1	1	1	1	2	1	2	1	1	1	1	1	34.985	2	1	1	1	17.325	3	1	2	3	1	36.046	2	3	1	3	22.562	4	1	2	1	1	18.069	3	2	3	6	5	5	34.196	1	1	1	1	1	2	2	1	2	2	23.92	3	5	4	6	2	5	2	3	2	1	5	4	4	1	2	2	2	3	6	5	3	32.969	1	23	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"english"	7	30.315	1	1	1	1	25.037	1	5.947	1	28.864	290	2	3	2	3	1	3	2	1	1	2.15	6.4	4.2	4.42857142857143	4.28571428571429	3.83333333333333	1.3125	15	18	6.33333333333333	4	5	1	5.90476190476191	6.28571428571429	5.85714285714286	5.57142857142857
"12/20/15"	"12/20/15"	4.928	2	3	3	2	3	4	2	3	2	2	73.633	2	4	3	3	2	4	1	2	4	4	114.023	1	3	3	2	2	47.625	4	4	3	3	2	4	3	2	4	3	3	4	3	4	2	4	3	3	3	3	80.779	4	3	4	3	3	4	3	3	3	2	3	3	2	4	3	3	57.423	4	3	3	2	41.45	3	2	1	3	1	34.217	3	3	3	2	35.73	3	2	3	3	2	31.453	3	3	4	4	8	3	53.571	1	2	2	2	2	1	1	1	1	2	63.994	3	5	2	5	5	4	3	4	5	2	2	5	3	5	5	5	6	3	5	4	4	57.421	1	26	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	5	26.093	1	1	1	1	22.849	1	5.975	1	6.576	293	3	2	1	3	3	3	1	1	1	2.3	2.2	3.3	3.57142857142857	3.14285714285714	3.16666666666667	3.125	22	24	6.5	-3	1	4	4.71428571428571	5.14285714285714	4.42857142857143	4.57142857142857
"12/21/15"	"12/21/15"	45.576	3	2	2	2	2	2	3	3	3	3	38.1	3	2	2	2	2	3	3	3	2	2	20.521	4	3	4	4	4	28.924	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	16.101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	23.235	4	4	4	5	12.95	2	3	3	3	3	16.522	3	4	2	2	12.863	2	2	3	2	2	14.494	5	5	6	6	6	5	20.83	1	1	1	1	1	1	1	2	2	2	30.295	3	3	2	2	2	5	3	3	3	3	4	4	4	4	3	4	4	3	4	4	3	16.454	2	30	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	5	35.946	1	1	1	1	22.17	1	6.087	1	7.483	295	2	3	3	2	2	3	2	3	3	2.5	3.8	3	3	3	3	1.1875	31	22	5.16666666666667	3	5	2	4.76190476190476	4.71428571428571	4.57142857142857	5
"12/21/15"	"12/21/15"	4.892	1	3	3	2	2	2	2	2	1	1	79.148	3	2	2	2	1	1	2	2	2	2	51.354	6	6	6	6	7	37.568	4	2	3	3	2	4	3	4	4	1	4	4	1	4	1	1	4	1	1	1	53.606	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.981	4	3	3	3	51.429	5	4	5	3	2	34.989	3	3	3	3	25.68	4	3	3	3	2	22.865	4	4	4	2	2	5	87.539	1	1	1	1	1	1	2	2	2	2	65.732	6	6	5	6	3	6	1	2	3	5	6	6	6	3	1	1	1	2	6	6	6	64.965	2	26	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	1	51.537	1	1	1	1	32.586	1	6.139	1	3.657	297	4	3	3	4	4	4	4	3	3	2.85	6.2	4	4.14285714285714	4	3.83333333333333	1.0625	32	27	4.5	4	5	1	6.61904761904762	6.71428571428571	6.42857142857143	6.71428571428571
"12/23/15"	"12/23/15"	1.177	1	1	2	2	1	1	2	1	1	1	30.392	1	2	2	2	1	1	2	2	2	2	18.735	5	5	6	5	5	17.543	4	1	3	3	1	4	1	3	2	3	4	4	4	4	3	1	2	2	2	2	26.781	4	1	5	2	2	2	2	2	3	2	2	3	2	2	2	2	35.631	5	3	1	1	19.76	1	1	1	1	1	9.461	2	2	2	1	27.23	1	1	1	1	1	9.788	7	7	6	3	6	6	12.092	1	1	1	2	2	2	1	1	2	2	17.903	5	4	3	4	4	5	3	1	5	5	5	5	5	5	3	4	4	3	5	3	3	9.089	2	21	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	4	18.632	1	1	1	1	13.696	1	6.409	1	16.055	302	4	4	4	4	4	4	4	3	3	2.65	5.2	3.75	3.71428571428571	3.42857142857143	4.16666666666667	2.375	15	12	3.83333333333333	1	3	2	5.14285714285714	5.28571428571429	5.14285714285714	5
"12/20/15"	"12/20/15"	2.335	2	3	3	3	2	2	2	4	2	2	38.712	3	4	3	3	1	1	3	2	2	1	41.765	2	2	2	5	2	24.24	4	2	2	2	1	4	5	4	5	4	3	2	1	4	1	2	2	1	3	1	35.318	3	3	4	2	2	4	2	3	4	4	4	1	4	1	1	2	46.905	3	3	1	5	19.513	2	3	3	2	1	20.531	3	3	1	5	22.971	2	4	3	4	1	27.232	7	8	8	3	7	5	29.379	1	1	1	2	2	2	2	1	2	1	37.495	4	5	3	5	5	5	2	2	2	2	4	4	5	5	2	2	4	2	5	4	5	27.223	2	24	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	5	30.18	1	1	1	1	31.835	1	6.497	1	13.821	304	3	3	3	3	3	4	4	3	4	3.15	2.6	3.65	4.28571428571429	3.85714285714286	2.66666666666667	2.75	23	26	3.66666666666667	1	3	2	5.76190476190476	6.14285714285714	5.28571428571429	5.85714285714286
"12/19/15"	"12/19/15"	8.734	2	2	3	2	2	3	3	1	2	3	110.117	2	2	3	2	3	2	3	3	2	2	90.117	3	4	5	2	2	28.016	4	3	5	2	1	4	1	5	3	1	5	5	1	4	1	1	3	1	2	1	87.908	3	2	3	2	3	3	2	2	2	1	3	2	3	2	1	3	114.579	4	5	1	4	98.3	3	4	5	3	3	38.247	4	4	3	4	50.385	4	5	4	3	3	27.313	4	5	3	7	8	4	82.969	2	1	1	2	2	2	1	1	1	2	46.34	6	5	4	5	4	5	2	3	5	3	5	6	6	4	5	4	4	3	4	5	4	53.319	1	34	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	6	31.601	1	1	1	1	29.452	1	6.853	1	15.991	312	3	3	2	3	2	2	3	3	3	2.5	3.2	4.25	4.14285714285714	3.85714285714286	4.83333333333333	2.3125	32	34	6.5	-1	2	3	5.52380952380952	6	5.42857142857143	5.14285714285714
"12/22/15"	"12/22/15"	10.028	1	3	2	3	1	2	2	2	2	2	59.439	3	2	1	3	2	3	2	2	2	2	53.776	3	5	6	3	2	26.801	4	3	4	2	1	3	2	2	4	1	4	4	2	4	1	1	2	1	2	2	44.511	2	1	3	1	1	2	1	1	2	1	1	1	1	2	1	1	36.949	5	5	3	3	28.961	3	5	5	4	2	28.327	5	5	3	4	25.191	2	5	4	4	2	21.047	4	6	7	8	6	3	50.391	1	1	1	1	1	2	2	1	2	2	28.322	2	5	4	5	4	5	2	3	2	4	4	5	5	2	3	1	4	2	6	4	5	45.424	1	33	NA	NA	1	NA	NA	NA	NA	" "	"usa"	"emglish"	7	26.28	1	1	1	1	17.505	1	6.86	1	9.82	313	4	4	3	3	3	3	2	3	3	2.65	3.8	4.15	4.28571428571429	4.14285714285714	4	1.375	35	34	5.66666666666667	4	5	1	5.76190476190476	5.85714285714286	5.42857142857143	6
"12/19/15"	"12/19/15"	9.876	2	2	2	2	3	2	3	2	2	3	62.209	2	3	1	2	3	3	2	2	3	3	188.981	5	4	3	5	3	26.49	3	2	2	1	1	2	1	1	2	2	3	3	1	3	1	1	1	1	3	1	74.164	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	36.658	2	2	2	2	27.236	3	3	4	1	1	23.555	4	4	4	4	15.381	4	4	4	1	1	16.503	4	5	5	4	6	4	36.261	1	1	1	2	2	2	1	1	2	2	75.814	3	4	5	6	2	5	2	3	4	4	5	5	5	3	3	3	2	2	4	3	2	28.639	1	28	NA	NA	1	NA	NA	NA	NA	" "	"United states"	"English"	5	52.78	1	1	1	2	25.941	1	6.941	1	4.979	317	3	2	3	3	2	2	2	2	2	2.2	4	3.95	3.71428571428571	4.71428571428571	3.33333333333333	1.1875	20	30	5.33333333333333	1	3	2	5.38095238095238	5.57142857142857	5.14285714285714	5.42857142857143
"12/19/15"	"12/19/15"	7.623	2	4	4	4	1	2	4	4	1	1	21.118	4	4	4	4	1	1	4	4	1	1	24.323	7	7	7	7	6	7.912	5	3	5	1	1	5	1	1	5	1	5	5	2	5	1	1	3	5	1	1	18.278	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17.249	1	1	1	1	20.593	1	1	1	1	1	10.09	1	1	1	1	8.654	1	1	1	1	1	11.14	6	5	4	1	1	5	23.024	1	1	1	1	1	2	2	2	2	2	20.177	6	6	6	4	1	6	1	1	1	1	6	6	6	1	1	1	1	1	6	6	6	17.056	2	33	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	9	16.883	1	1	1	1	13.659	1	7.077	1	10.366	321	3	4	3	4	4	4	4	4	4	3.9	6.8	4.55	4.42857142857143	4.28571428571429	5	1	9	9	3.66666666666667	5	5	0	6.95238095238095	7	6.57142857142857	7.28571428571429
"12/20/15"	"12/20/15"	3.681	3	2	2	2	4	3	2	2	2	2	67.942	2	2	2	1	3	3	1	2	2	1	76.351	5	5	3	2	5	29.587	4	1	3	3	2	4	2	2	3	2	3	3	2	3	1	1	4	2	2	2	47.6	3	2	3	3	3	2	1	2	4	2	1	2	1	2	2	1	50.863	4	4	3	2	36.574	2	2	2	4	2	33.445	4	4	3	2	28.815	3	3	4	1	1	36.858	5	7	4	7	6	4	39.137	1	1	1	2	1	2	2	1	2	2	33.726	1	5	5	6	5	5	2	5	4	2	5	5	6	6	2	2	2	3	5	5	3	36.259	1	24	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	5	59.4	1	1	1	1	11.956	1	7.385	1	13.021	331	2	1	2	3	3	2	2	3	4	2.1	4	3.75	3.57142857142857	4	3.66666666666667	2.125	25	25	5.5	3	4	1	5.61904761904762	6	5.28571428571429	5.57142857142857
"12/20/15"	"12/20/15"	3.993	2	2	3	3	2	2	2	2	2	2	44.019	3	3	2	3	2	1	2	3	1	2	52.35	6	6	6	6	6	26.462	4	4	2	1	1	4	4	3	4	1	4	3	2	4	1	1	3	4	2	1	34.291	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	1	35.014	2	2	2	1	21.355	1	2	2	2	2	29.537	2	2	2	2	17.795	1	2	2	2	1	22.91	7	7	7	2	3	6	35.945	1	1	1	1	1	2	2	2	2	2	29.648	5	5	5	5	2	6	5	4	5	5	6	6	6	3	1	5	2	2	6	5	4	41.445	2	37	NA	NA	1	NA	NA	NA	NA	" "	"United States"	"English"	9	35.225	1	1	1	1	17.655	1	7.56	1	13.501	337	3	3	3	3	3	3	4	4	3	2.85	6	3.75	4	3.85714285714286	3.33333333333333	1.375	16	16	3	5	5	0	5.66666666666667	5.28571428571429	5.57142857142857	6.14285714285714
"12/24/15"	"12/24/15"	5.006	2	1	3	1	1	2	4	2	2	2	44.902	2	3	3	3	4	2	2	3	1	1	32.392	2	1	2	3	1	28.676	5	1	2	2	1	3	2	2	4	2	4	3	2	5	1	2	2	1	1	2	25.783	4	4	5	4	4	3	3	2	4	4	4	1	4	2	3	1	44.04	4	3	3	2	24.609	1	1	3	1	1	17.491	3	2	3	1	25.645	1	1	3	1	1	16.378	1	7	7	5	3	6	23.302	1	1	1	2	2	1	1	1	1	2	26	2	5	1	2	4	5	5	3	6	1	6	6	6	5	4	2	2	1	1	2	2	26.902	2	32	NA	NA	1	NA	NA	NA	NA	" "	"US"	"English"	8	29.773	1	1	1	2	27.065	1	7.907	1	44.064	344	3	4	3	3	3	1	3	4	4	2.75	1.8	4.15	4.71428571428571	4.28571428571429	3.33333333333333	3.25	19	16	4.5	-1	3	4	4.90476190476191	4.71428571428571	5.28571428571429	4.71428571428571
